SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0293.JPG,29_19_DEG_0293.JPG,744 kB,BTC5HDP,2019:01:12 09:58:37,2000x1111,42.0 mm,1/400,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000074.JPG,02_07_WHIP_000074.JPG,823 kB,,2013:01:05 21:30:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0294.JPG,29_19_DEG_0294.JPG,744 kB,BTC5HDP,2019:01:12 09:58:39,2000x1111,42.0 mm,1/400,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000148.JPG,08_23_DEG_000148.JPG,842 kB,,2013:01:01 20:18:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0295.JPG,29_19_DEG_0295.JPG,715 kB,BTC5HDP,2019:01:12 10:00:53,2000x1111,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0076.JPG,31_06_WHIP_0076.JPG,701 kB,BTC5HDP,2019:01:24 13:44:34,2000x1111,42.0 mm,15-Jan,2.4,400,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0296.JPG,29_19_DEG_0296.JPG,732 kB,BTC5HDP,2019:01:12 10:00:55,2000x1111,42.0 mm,1/395,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000149.JPG,08_23_DEG_000149.JPG,842 kB,,2013:01:01 20:18:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0297.JPG,29_19_DEG_0297.JPG,742 kB,BTC5HDP,2019:01:12 10:00:57,2000x1111,42.0 mm,1/400,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000075.JPG,02_07_WHIP_000075.JPG,822 kB,,2013:01:05 21:30:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0298.JPG,29_19_DEG_0298.JPG,711 kB,BTC5HDP,2019:01:12 14:42:34,2000x1111,42.0 mm,1/189,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000150.JPG,08_23_DEG_000150.JPG,841 kB,,2013:01:01 20:18:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0299.JPG,29_19_DEG_0299.JPG,715 kB,BTC5HDP,2019:01:12 14:42:36,2000x1111,42.0 mm,1/189,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0077.JPG,31_06_WHIP_0077.JPG,719 kB,BTC5HDP,2019:01:24 13:44:36,2000x1111,42.0 mm,Jan-40,2.4,200,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0300.JPG,29_19_DEG_0300.JPG,712 kB,BTC5HDP,2019:01:12 14:42:38,2000x1111,42.0 mm,1/189,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000151.JPG,08_23_DEG_000151.JPG,859 kB,,2013:01:01 00:00:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0301.JPG,29_19_DEG_0301.JPG,739 kB,BTC5HDP,2019:01:12 16:22:23,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000076.JPG,02_07_WHIP_000076.JPG,806 kB,,2013:01:05 21:42:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0302.JPG,29_19_DEG_0302.JPG,743 kB,BTC5HDP,2019:01:12 16:22:26,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000152.JPG,08_23_DEG_000152.JPG,858 kB,,2013:01:01 00:00:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0303.JPG,29_19_DEG_0303.JPG,742 kB,BTC5HDP,2019:01:12 16:22:27,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0078.JPG,31_06_WHIP_0078.JPG,832 kB,BTC5HDP,2019:01:24 13:44:38,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0304.JPG,29_19_DEG_0304.JPG,697 kB,BTC5HDP,2019:01:12 23:37:27,2000x1111,42.0 mm,Jan-38,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000153.JPG,08_23_DEG_000153.JPG,858 kB,,2013:01:01 00:00:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0305.JPG,29_19_DEG_0305.JPG,380 kB,BTC5HDP,2019:01:12 23:37:29,2000x1111,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000077.JPG,02_07_WHIP_000077.JPG,804 kB,,2013:01:05 21:42:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0306.JPG,29_19_DEG_0306.JPG,764 kB,BTC5HDP,2019:01:12 23:37:31,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000154.JPG,08_23_DEG_000154.JPG,838 kB,,2013:01:01 00:23:26,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0307.JPG,29_19_DEG_0307.JPG,736 kB,BTC5HDP,2019:01:13 10:16:10,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0001.JPG,32_17_WHIP_0001.JPG,746 kB,BTC5HDP,2018:12:08 21:51:16,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0308.JPG,29_19_DEG_0308.JPG,739 kB,BTC5HDP,2019:01:13 10:16:12,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000155.JPG,08_23_DEG_000155.JPG,838 kB,,2013:01:01 00:23:26,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0309.JPG,29_19_DEG_0309.JPG,738 kB,BTC5HDP,2019:01:13 10:16:14,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000078.JPG,02_07_WHIP_000078.JPG,801 kB,,2013:01:05 21:42:06,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0310.JPG,29_19_DEG_0310.JPG,733 kB,BTC5HDP,2019:01:13 10:26:18,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000156.JPG,08_23_DEG_000156.JPG,838 kB,,2013:01:01 00:23:27,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0311.JPG,29_19_DEG_0311.JPG,738 kB,BTC5HDP,2019:01:13 10:26:20,2000x1111,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0002.JPG,32_17_WHIP_0002.JPG,716 kB,BTC5HDP,2018:12:08 21:51:18,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0312.JPG,29_19_DEG_0312.JPG,736 kB,BTC5HDP,2019:01:13 10:26:22,2000x1111,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000157.JPG,08_23_DEG_000157.JPG,776 kB,,2013:01:02 10:14:02,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0313.JPG,29_19_DEG_0313.JPG,747 kB,BTC5HDP,2019:01:13 11:18:58,2000x1111,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000079.JPG,02_07_WHIP_000079.JPG,867 kB,,2013:01:06 01:39:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0314.JPG,29_19_DEG_0314.JPG,749 kB,BTC5HDP,2019:01:13 11:19:00,2000x1111,42.0 mm,1/583,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000158.JPG,08_23_DEG_000158.JPG,775 kB,,2013:01:02 10:14:02,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0315.JPG,29_19_DEG_0315.JPG,749 kB,BTC5HDP,2019:01:13 11:19:02,2000x1111,42.0 mm,1/583,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000080.JPG,02_07_WHIP_000080.JPG,867 kB,,2013:01:06 01:39:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0316.JPG,29_19_DEG_0316.JPG,747 kB,BTC5HDP,2019:01:13 11:21:24,2000x1111,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000159.JPG,08_23_DEG_000159.JPG,774 kB,,2013:01:02 10:14:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0317.JPG,29_19_DEG_0317.JPG,747 kB,BTC5HDP,2019:01:13 11:21:26,2000x1111,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000081.JPG,02_07_WHIP_000081.JPG,867 kB,,2013:01:06 01:39:04,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0318.JPG,29_19_DEG_0318.JPG,747 kB,BTC5HDP,2019:01:13 11:21:28,2000x1111,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000160.JPG,08_23_DEG_000160.JPG,770 kB,,2013:01:02 10:22:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0319.JPG,29_19_DEG_0319.JPG,727 kB,BTC5HDP,2019:01:13 11:35:00,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000082.JPG,02_07_WHIP_000082.JPG,756 kB,,2013:01:06 01:45:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0320.JPG,29_19_DEG_0320.JPG,727 kB,BTC5HDP,2019:01:13 11:35:03,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000161.JPG,08_23_DEG_000161.JPG,771 kB,,2013:01:02 10:22:57,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0321.JPG,29_19_DEG_0321.JPG,725 kB,BTC5HDP,2019:01:13 11:35:05,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000083.JPG,02_07_WHIP_000083.JPG,766 kB,,2013:01:06 01:45:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0322.JPG,29_19_DEG_0322.JPG,717 kB,BTC5HDP,2019:01:13 16:09:36,2000x1111,42.0 mm,Jan-70,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000162.JPG,08_23_DEG_000162.JPG,770 kB,,2013:01:02 10:22:57,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0323.JPG,29_19_DEG_0323.JPG,716 kB,BTC5HDP,2019:01:13 16:09:38,2000x1111,42.0 mm,Jan-70,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000084.JPG,02_07_WHIP_000084.JPG,778 kB,,2013:01:06 01:45:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0324.JPG,29_19_DEG_0324.JPG,713 kB,BTC5HDP,2019:01:13 16:09:39,2000x1111,42.0 mm,Jan-70,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000163.JPG,08_23_DEG_000163.JPG,783 kB,,2013:01:02 11:20:18,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0325.JPG,29_19_DEG_0325.JPG,730 kB,BTC5HDP,2019:01:14 02:55:18,2000x1111,42.0 mm,23-Jan,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000085.JPG,02_07_WHIP_000085.JPG,599 kB,,2013:01:06 12:11:15,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0326.JPG,29_19_DEG_0326.JPG,380 kB,BTC5HDP,2019:01:14 02:55:20,2000x1111,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000164.JPG,08_23_DEG_000164.JPG,783 kB,,2013:01:02 11:20:19,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0327.JPG,29_19_DEG_0327.JPG,761 kB,BTC5HDP,2019:01:14 02:55:22,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000086.JPG,02_07_WHIP_000086.JPG,617 kB,,2013:01:06 12:11:15,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0328.JPG,29_19_DEG_0328.JPG,729 kB,BTC5HDP,2019:01:14 10:02:42,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000165.JPG,08_23_DEG_000165.JPG,784 kB,,2013:01:02 11:20:19,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0329.JPG,29_19_DEG_0329.JPG,731 kB,BTC5HDP,2019:01:14 10:02:44,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000087.JPG,02_07_WHIP_000087.JPG,624 kB,,2013:01:06 12:11:16,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0330.JPG,29_19_DEG_0330.JPG,730 kB,BTC5HDP,2019:01:14 10:02:46,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000166.JPG,08_23_DEG_000166.JPG,877 kB,,2013:01:03 03:03:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0331.JPG,29_19_DEG_0331.JPG,732 kB,BTC5HDP,2019:01:14 10:06:46,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000088.JPG,02_07_WHIP_000088.JPG,858 kB,,2013:01:07 16:53:02,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0332.JPG,29_19_DEG_0332.JPG,732 kB,BTC5HDP,2019:01:14 10:06:48,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000167.JPG,08_23_DEG_000167.JPG,876 kB,,2013:01:03 03:03:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0333.JPG,29_19_DEG_0333.JPG,732 kB,BTC5HDP,2019:01:14 10:06:50,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000089.JPG,02_07_WHIP_000089.JPG,859 kB,,2013:01:07 16:53:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0334.JPG,29_19_DEG_0334.JPG,734 kB,BTC5HDP,2019:01:15 09:43:56,2000x1111,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000168.JPG,08_23_DEG_000168.JPG,876 kB,,2013:01:03 03:03:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0335.JPG,29_19_DEG_0335.JPG,731 kB,BTC5HDP,2019:01:15 09:43:59,2000x1111,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000090.JPG,02_07_WHIP_000090.JPG,861 kB,,2013:01:07 16:53:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0336.JPG,29_19_DEG_0336.JPG,731 kB,BTC5HDP,2019:01:15 09:44:00,2000x1111,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000169.JPG,08_23_DEG_000169.JPG,841 kB,,2013:01:07 00:13:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0337.JPG,29_19_DEG_0337.JPG,740 kB,BTC5HDP,2019:01:15 11:26:19,2000x1111,42.0 mm,1/395,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000091.JPG,02_07_WHIP_000091.JPG,865 kB,,2013:01:09 06:21:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0338.JPG,29_19_DEG_0338.JPG,740 kB,BTC5HDP,2019:01:15 11:26:21,2000x1111,42.0 mm,1/395,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000170.JPG,08_23_DEG_000170.JPG,841 kB,,2013:01:07 00:13:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0339.JPG,29_19_DEG_0339.JPG,741 kB,BTC5HDP,2019:01:15 11:26:22,2000x1111,42.0 mm,1/395,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000092.JPG,02_07_WHIP_000092.JPG,858 kB,,2013:01:09 06:21:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0340.JPG,29_19_DEG_0340.JPG,719 kB,BTC5HDP,2019:01:15 12:03:28,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000171.JPG,08_23_DEG_000171.JPG,841 kB,,2013:01:07 00:13:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0341.JPG,29_19_DEG_0341.JPG,738 kB,BTC5HDP,2019:01:15 12:03:30,2000x1111,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000093.JPG,02_07_WHIP_000093.JPG,861 kB,,2013:01:09 06:21:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0342.JPG,29_19_DEG_0342.JPG,745 kB,BTC5HDP,2019:01:15 12:03:32,2000x1111,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000172.JPG,08_23_DEG_000172.JPG,837 kB,,2013:01:07 00:20:22,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0343.JPG,29_19_DEG_0343.JPG,694 kB,BTC5HDP,2019:01:15 18:24:18,2000x1111,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000094.JPG,02_07_WHIP_000094.JPG,810 kB,,2013:01:10 16:40:26,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0344.JPG,29_19_DEG_0344.JPG,686 kB,BTC5HDP,2019:01:15 18:24:20,2000x1111,42.0 mm,Jan-36,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000173.JPG,08_23_DEG_000173.JPG,836 kB,,2013:01:07 00:20:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0345.JPG,29_19_DEG_0345.JPG,691 kB,BTC5HDP,2019:01:15 18:24:22,2000x1111,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000095.JPG,02_07_WHIP_000095.JPG,813 kB,,2013:01:10 16:40:27,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0346.JPG,29_19_DEG_0346.JPG,700 kB,BTC5HDP,2019:01:15 20:26:58,2000x1111,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000174.JPG,08_23_DEG_000174.JPG,836 kB,,2013:01:07 00:20:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0347.JPG,29_19_DEG_0347.JPG,696 kB,BTC5HDP,2019:01:15 20:27:01,2000x1111,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000096.JPG,02_07_WHIP_000096.JPG,812 kB,,2013:01:10 16:40:27,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0348.JPG,29_19_DEG_0348.JPG,694 kB,BTC5HDP,2019:01:15 20:27:03,2000x1111,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000175.JPG,08_23_DEG_000175.JPG,873 kB,,2013:01:01 00:00:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0349.JPG,29_19_DEG_0349.JPG,697 kB,BTC5HDP,2019:01:15 20:58:30,2000x1111,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000097.JPG,02_07_WHIP_000097.JPG,862 kB,,2013:01:12 04:31:21,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0350.JPG,29_19_DEG_0350.JPG,697 kB,BTC5HDP,2019:01:15 20:58:32,2000x1111,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/08_23_DEG_000176.JPG,08_23_DEG_000176.JPG,873 kB,,2013:01:01 00:00:01,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0351.JPG,29_19_DEG_0351.JPG,694 kB,BTC5HDP,2019:01:15 20:58:34,2000x1111,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000098.JPG,02_07_WHIP_000098.JPG,859 kB,,2013:01:12 04:31:22,2000x1500,,0,2.8,100,,No Flash
