,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Sort
241,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000159.JPG,02_07_WHIP_000159.JPG,753 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
52,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000160.JPG,02_07_WHIP_000160.JPG,758 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
242,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000161.JPG,02_07_WHIP_000161.JPG,759 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
243,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000162.JPG,02_07_WHIP_000162.JPG,758 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
53,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000163.JPG,02_07_WHIP_000163.JPG,761 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
246,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000164.JPG,02_07_WHIP_000164.JPG,763 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
247,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000165.JPG,02_07_WHIP_000165.JPG,762 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
55,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000166.JPG,02_07_WHIP_000166.JPG,770 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
249,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000167.JPG,02_07_WHIP_000167.JPG,769 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
251,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000168.JPG,02_07_WHIP_000168.JPG,769 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
56,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000169.JPG,02_07_WHIP_000169.JPG,768 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
57,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000170.JPG,02_07_WHIP_000170.JPG,768 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
252,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000171.JPG,02_07_WHIP_000171.JPG,768 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
59,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000172.JPG,02_07_WHIP_000172.JPG,776 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
60,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000173.JPG,02_07_WHIP_000173.JPG,776 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
255,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000174.JPG,02_07_WHIP_000174.JPG,775 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
256,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000175.JPG,02_07_WHIP_000175.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
258,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000176.JPG,02_07_WHIP_000176.JPG,783 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
351,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000177.JPG,02_07_WHIP_000177.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
62,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000178.JPG,02_07_WHIP_000178.JPG,785 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
63,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000179.JPG,02_07_WHIP_000179.JPG,785 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
260,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000180.JPG,02_07_WHIP_000180.JPG,784 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
261,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000181.JPG,02_07_WHIP_000181.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
262,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000182.JPG,02_07_WHIP_000182.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
352,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000183.JPG,02_07_WHIP_000183.JPG,781 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
64,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000184.JPG,02_07_WHIP_000184.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
65,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000185.JPG,02_07_WHIP_000185.JPG,788 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
263,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000186.JPG,02_07_WHIP_000186.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
66,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000187.JPG,02_07_WHIP_000187.JPG,784 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
67,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000188.JPG,02_07_WHIP_000188.JPG,784 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
264,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000189.JPG,02_07_WHIP_000189.JPG,783 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
68,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000190.JPG,02_07_WHIP_000190.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
267,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000191.JPG,02_07_WHIP_000191.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
268,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000192.JPG,02_07_WHIP_000192.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
69,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000193.JPG,02_07_WHIP_000193.JPG,792 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
271,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000194.JPG,02_07_WHIP_000194.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
272,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000195.JPG,02_07_WHIP_000195.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
367,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000196.JPG,02_07_WHIP_000196.JPG,793 kB,,1/1/13 0:02,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:02
368,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000197.JPG,02_07_WHIP_000197.JPG,794 kB,,1/1/13 0:02,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:02
369,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000198.JPG,02_07_WHIP_000198.JPG,794 kB,,1/1/13 0:02,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:02
73,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000199.JPG,02_07_WHIP_000199.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
74,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000200.JPG,02_07_WHIP_000200.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
276,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000201.JPG,02_07_WHIP_000201.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
76,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000202.JPG,02_07_WHIP_000202.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
77,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000203.JPG,02_07_WHIP_000203.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
279,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000204.JPG,02_07_WHIP_000204.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
78,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000205.JPG,02_07_WHIP_000205.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
280,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000206.JPG,02_07_WHIP_000206.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
281,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000207.JPG,02_07_WHIP_000207.JPG,792 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
79,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000208.JPG,02_07_WHIP_000208.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
80,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000209.JPG,02_07_WHIP_000209.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
282,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000210.JPG,02_07_WHIP_000210.JPG,792 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
81,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000211.JPG,02_07_WHIP_000211.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
82,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000212.JPG,02_07_WHIP_000212.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
283,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000213.JPG,02_07_WHIP_000213.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
83,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000214.JPG,02_07_WHIP_000214.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
84,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000215.JPG,02_07_WHIP_000215.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
284,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000216.JPG,02_07_WHIP_000216.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
85,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000217.JPG,02_07_WHIP_000217.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
285,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000218.JPG,02_07_WHIP_000218.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
286,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000219.JPG,02_07_WHIP_000219.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
86,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000220.JPG,02_07_WHIP_000220.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
87,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000221.JPG,02_07_WHIP_000221.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
287,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000222.JPG,02_07_WHIP_000222.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
88,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000223.JPG,02_07_WHIP_000223.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
89,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000224.JPG,02_07_WHIP_000224.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
288,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000225.JPG,02_07_WHIP_000225.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
90,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000226.JPG,02_07_WHIP_000226.JPG,788 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
91,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000227.JPG,02_07_WHIP_000227.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
289,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000228.JPG,02_07_WHIP_000228.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
92,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000229.JPG,02_07_WHIP_000229.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
93,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000230.JPG,02_07_WHIP_000230.JPG,786 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
290,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000231.JPG,02_07_WHIP_000231.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
94,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000232.JPG,02_07_WHIP_000232.JPG,781 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
291,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000233.JPG,02_07_WHIP_000233.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
292,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000234.JPG,02_07_WHIP_000234.JPG,782 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
388,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000235.JPG,02_07_WHIP_000235.JPG,784 kB,,1/1/13 0:05,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:05
389,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000236.JPG,02_07_WHIP_000236.JPG,785 kB,,1/1/13 0:05,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:05
390,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000237.JPG,02_07_WHIP_000237.JPG,785 kB,,1/1/13 0:05,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:05
95,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000238.JPG,02_07_WHIP_000238.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
96,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000239.JPG,02_07_WHIP_000239.JPG,793 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
293,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000240.JPG,02_07_WHIP_000240.JPG,792 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
97,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000241.JPG,02_07_WHIP_000241.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
98,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000242.JPG,02_07_WHIP_000242.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
294,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000243.JPG,02_07_WHIP_000243.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
99,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000244.JPG,02_07_WHIP_000244.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
100,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000245.JPG,02_07_WHIP_000245.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
295,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000246.JPG,02_07_WHIP_000246.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
101,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000247.JPG,02_07_WHIP_000247.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
102,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000248.JPG,02_07_WHIP_000248.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
296,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000249.JPG,02_07_WHIP_000249.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
103,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000250.JPG,02_07_WHIP_000250.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
104,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000251.JPG,02_07_WHIP_000251.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
297,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000252.JPG,02_07_WHIP_000252.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
382,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000253.JPG,02_07_WHIP_000253.JPG,796 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
383,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000254.JPG,02_07_WHIP_000254.JPG,797 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
384,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000255.JPG,02_07_WHIP_000255.JPG,795 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
105,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000256.JPG,02_07_WHIP_000256.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
298,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000257.JPG,02_07_WHIP_000257.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
299,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000258.JPG,02_07_WHIP_000258.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
106,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000259.JPG,02_07_WHIP_000259.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
300,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000260.JPG,02_07_WHIP_000260.JPG,803 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
301,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000261.JPG,02_07_WHIP_000261.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
376,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000262.JPG,02_07_WHIP_000262.JPG,794 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
377,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000263.JPG,02_07_WHIP_000263.JPG,794 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
378,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000264.JPG,02_07_WHIP_000264.JPG,792 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
107,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000265.JPG,02_07_WHIP_000265.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
108,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000266.JPG,02_07_WHIP_000266.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
302,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000267.JPG,02_07_WHIP_000267.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
359,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000268.JPG,02_07_WHIP_000268.JPG,789 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
360,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000269.JPG,02_07_WHIP_000269.JPG,790 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
363,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000270.JPG,02_07_WHIP_000270.JPG,791 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
109,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000271.JPG,02_07_WHIP_000271.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
110,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000272.JPG,02_07_WHIP_000272.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
303,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000273.JPG,02_07_WHIP_000273.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
111,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000274.JPG,02_07_WHIP_000274.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
304,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000275.JPG,02_07_WHIP_000275.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
305,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000276.JPG,02_07_WHIP_000276.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
306,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000277.JPG,02_07_WHIP_000277.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
307,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000278.JPG,02_07_WHIP_000278.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
355,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000279.JPG,02_07_WHIP_000279.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
112,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000280.JPG,02_07_WHIP_000280.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
113,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000281.JPG,02_07_WHIP_000281.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
