"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"14290","./06_09_DON_004308.JPG","06_09_DON_004308.JPG","787 kB","",2019-03-02 12:56:02,"2000x1500","","0",2.8,100,"","No Flash",1621
"14291","./06_09_DON_004309.JPG","06_09_DON_004309.JPG","787 kB","",2019-03-02 12:56:03,"2000x1500","","0",2.8,100,"","No Flash",1621
"14293","./06_09_DON_004310.JPG","06_09_DON_004310.JPG","787 kB","",2019-03-02 12:56:03,"2000x1500","","0",2.8,100,"","No Flash",1621
"14294","./06_09_DON_004311.JPG","06_09_DON_004311.JPG","788 kB","",2019-03-02 12:58:23,"2000x1500","","0",2.8,100,"","No Flash",1622
"14296","./06_09_DON_004312.JPG","06_09_DON_004312.JPG","788 kB","",2019-03-02 12:58:24,"2000x1500","","0",2.8,100,"","No Flash",1622
"14297","./06_09_DON_004313.JPG","06_09_DON_004313.JPG","788 kB","",2019-03-02 12:58:24,"2000x1500","","0",2.8,100,"","No Flash",1622
"14299","./06_09_DON_004314.JPG","06_09_DON_004314.JPG","794 kB","",2019-03-02 13:02:33,"2000x1500","","0",2.8,100,"","No Flash",1623
"14300","./06_09_DON_004315.JPG","06_09_DON_004315.JPG","793 kB","",2019-03-02 13:02:34,"2000x1500","","0",2.8,100,"","No Flash",1623
"14302","./06_09_DON_004316.JPG","06_09_DON_004316.JPG","793 kB","",2019-03-02 13:02:34,"2000x1500","","0",2.8,100,"","No Flash",1623
"14303","./06_09_DON_004317.JPG","06_09_DON_004317.JPG","788 kB","",2019-03-02 13:06:40,"2000x1500","","0",2.8,100,"","No Flash",1624
"14305","./06_09_DON_004318.JPG","06_09_DON_004318.JPG","787 kB","",2019-03-02 13:06:41,"2000x1500","","0",2.8,100,"","No Flash",1624
"14306","./06_09_DON_004319.JPG","06_09_DON_004319.JPG","787 kB","",2019-03-02 13:06:41,"2000x1500","","0",2.8,100,"","No Flash",1624
"14308","./06_09_DON_004320.JPG","06_09_DON_004320.JPG","792 kB","",2019-03-02 13:10:35,"2000x1500","","0",2.8,100,"","No Flash",1625
"14309","./06_09_DON_004321.JPG","06_09_DON_004321.JPG","793 kB","",2019-03-02 13:10:36,"2000x1500","","0",2.8,100,"","No Flash",1625
"14311","./06_09_DON_004322.JPG","06_09_DON_004322.JPG","793 kB","",2019-03-02 13:10:36,"2000x1500","","0",2.8,100,"","No Flash",1625
"14312","./06_09_DON_004323.JPG","06_09_DON_004323.JPG","781 kB","",2019-03-02 13:12:48,"2000x1500","","0",2.8,100,"","No Flash",1626
"14314","./06_09_DON_004324.JPG","06_09_DON_004324.JPG","782 kB","",2019-03-02 13:12:49,"2000x1500","","0",2.8,100,"","No Flash",1626
"14315","./06_09_DON_004325.JPG","06_09_DON_004325.JPG","781 kB","",2019-03-02 13:12:49,"2000x1500","","0",2.8,100,"","No Flash",1626
"14317","./06_09_DON_004326.JPG","06_09_DON_004326.JPG","779 kB","",2019-03-02 13:14:29,"2000x1500","","0",2.8,100,"","No Flash",1627
"14318","./06_09_DON_004327.JPG","06_09_DON_004327.JPG","778 kB","",2019-03-02 13:14:29,"2000x1500","","0",2.8,100,"","No Flash",1627
"14320","./06_09_DON_004328.JPG","06_09_DON_004328.JPG","778 kB","",2019-03-02 13:14:30,"2000x1500","","0",2.8,100,"","No Flash",1627
"14321","./06_09_DON_004329.JPG","06_09_DON_004329.JPG","783 kB","",2019-03-02 13:16:14,"2000x1500","","0",2.8,100,"","No Flash",1628
"14323","./06_09_DON_004330.JPG","06_09_DON_004330.JPG","783 kB","",2019-03-02 13:16:14,"2000x1500","","0",2.8,100,"","No Flash",1628
"14324","./06_09_DON_004331.JPG","06_09_DON_004331.JPG","784 kB","",2019-03-02 13:16:15,"2000x1500","","0",2.8,100,"","No Flash",1628
"14326","./06_09_DON_004332.JPG","06_09_DON_004332.JPG","791 kB","",2019-03-02 13:18:00,"2000x1500","","0",2.8,100,"","No Flash",1629
"14327","./06_09_DON_004333.JPG","06_09_DON_004333.JPG","791 kB","",2019-03-02 13:18:00,"2000x1500","","0",2.8,100,"","No Flash",1629
"14329","./06_09_DON_004334.JPG","06_09_DON_004334.JPG","790 kB","",2019-03-02 13:18:01,"2000x1500","","0",2.8,100,"","No Flash",1629
"14330","./06_09_DON_004335.JPG","06_09_DON_004335.JPG","787 kB","",2019-03-02 13:20:01,"2000x1500","","0",2.8,100,"","No Flash",1630
"14332","./06_09_DON_004336.JPG","06_09_DON_004336.JPG","786 kB","",2019-03-02 13:20:01,"2000x1500","","0",2.8,100,"","No Flash",1630
"14333","./06_09_DON_004337.JPG","06_09_DON_004337.JPG","787 kB","",2019-03-02 13:20:02,"2000x1500","","0",2.8,100,"","No Flash",1630
"14335","./06_09_DON_004338.JPG","06_09_DON_004338.JPG","783 kB","",2019-03-02 13:22:19,"2000x1500","","0",2.8,100,"","No Flash",1631
"14336","./06_09_DON_004339.JPG","06_09_DON_004339.JPG","783 kB","",2019-03-02 13:22:19,"2000x1500","","0",2.8,100,"","No Flash",1631
"14338","./06_09_DON_004340.JPG","06_09_DON_004340.JPG","783 kB","",2019-03-02 13:22:20,"2000x1500","","0",2.8,100,"","No Flash",1631
"14339","./06_09_DON_004341.JPG","06_09_DON_004341.JPG","769 kB","",2019-03-02 13:24:12,"2000x1500","","0",2.8,100,"","No Flash",1632
"14341","./06_09_DON_004342.JPG","06_09_DON_004342.JPG","769 kB","",2019-03-02 13:24:13,"2000x1500","","0",2.8,100,"","No Flash",1632
"14342","./06_09_DON_004343.JPG","06_09_DON_004343.JPG","767 kB","",2019-03-02 13:24:13,"2000x1500","","0",2.8,100,"","No Flash",1632
"14344","./06_09_DON_004344.JPG","06_09_DON_004344.JPG","770 kB","",2019-03-02 13:25:59,"2000x1500","","0",2.8,100,"","No Flash",1633
"14345","./06_09_DON_004345.JPG","06_09_DON_004345.JPG","772 kB","",2019-03-02 13:25:59,"2000x1500","","0",2.8,100,"","No Flash",1633
"14347","./06_09_DON_004346.JPG","06_09_DON_004346.JPG","770 kB","",2019-03-02 13:26:00,"2000x1500","","0",2.8,100,"","No Flash",1633
"14348","./06_09_DON_004347.JPG","06_09_DON_004347.JPG","769 kB","",2019-03-02 13:27:52,"2000x1500","","0",2.8,100,"","No Flash",1634
"14350","./06_09_DON_004348.JPG","06_09_DON_004348.JPG","768 kB","",2019-03-02 13:27:53,"2000x1500","","0",2.8,100,"","No Flash",1634
"14351","./06_09_DON_004349.JPG","06_09_DON_004349.JPG","769 kB","",2019-03-02 13:27:53,"2000x1500","","0",2.8,100,"","No Flash",1634
"14353","./06_09_DON_004350.JPG","06_09_DON_004350.JPG","776 kB","",2019-03-02 13:29:45,"2000x1500","","0",2.8,100,"","No Flash",1635
"14354","./06_09_DON_004351.JPG","06_09_DON_004351.JPG","777 kB","",2019-03-02 13:29:45,"2000x1500","","0",2.8,100,"","No Flash",1635
"14356","./06_09_DON_004352.JPG","06_09_DON_004352.JPG","776 kB","",2019-03-02 13:29:46,"2000x1500","","0",2.8,100,"","No Flash",1635
"14357","./06_09_DON_004353.JPG","06_09_DON_004353.JPG","788 kB","",2019-03-02 13:32:51,"2000x1500","","0",2.8,100,"","No Flash",1636
"14359","./06_09_DON_004354.JPG","06_09_DON_004354.JPG","789 kB","",2019-03-02 13:32:51,"2000x1500","","0",2.8,100,"","No Flash",1636
"14360","./06_09_DON_004355.JPG","06_09_DON_004355.JPG","788 kB","",2019-03-02 13:32:52,"2000x1500","","0",2.8,100,"","No Flash",1636
"14362","./06_09_DON_004356.JPG","06_09_DON_004356.JPG","769 kB","",2019-03-02 13:35:07,"2000x1500","","0",2.8,100,"","No Flash",1637
"14363","./06_09_DON_004357.JPG","06_09_DON_004357.JPG","772 kB","",2019-03-02 13:35:07,"2000x1500","","0",2.8,100,"","No Flash",1637
"14365","./06_09_DON_004358.JPG","06_09_DON_004358.JPG","772 kB","",2019-03-02 13:35:08,"2000x1500","","0",2.8,100,"","No Flash",1637
"14366","./06_09_DON_004359.JPG","06_09_DON_004359.JPG","763 kB","",2019-03-02 13:38:08,"2000x1500","","0",2.8,100,"","No Flash",1638
"14368","./06_09_DON_004360.JPG","06_09_DON_004360.JPG","764 kB","",2019-03-02 13:38:08,"2000x1500","","0",2.8,100,"","No Flash",1638
"14369","./06_09_DON_004361.JPG","06_09_DON_004361.JPG","763 kB","",2019-03-02 13:38:09,"2000x1500","","0",2.8,100,"","No Flash",1638
"14371","./06_09_DON_004362.JPG","06_09_DON_004362.JPG","775 kB","",2019-03-02 13:41:46,"2000x1500","","0",2.8,100,"","No Flash",1639
"14372","./06_09_DON_004363.JPG","06_09_DON_004363.JPG","775 kB","",2019-03-02 13:41:47,"2000x1500","","0",2.8,100,"","No Flash",1639
"14374","./06_09_DON_004364.JPG","06_09_DON_004364.JPG","776 kB","",2019-03-02 13:41:47,"2000x1500","","0",2.8,100,"","No Flash",1639
"14375","./06_09_DON_004365.JPG","06_09_DON_004365.JPG","767 kB","",2019-03-02 13:43:42,"2000x1500","","0",2.8,100,"","No Flash",1640
"14377","./06_09_DON_004366.JPG","06_09_DON_004366.JPG","768 kB","",2019-03-02 13:43:43,"2000x1500","","0",2.8,100,"","No Flash",1640
"14378","./06_09_DON_004367.JPG","06_09_DON_004367.JPG","768 kB","",2019-03-02 13:43:43,"2000x1500","","0",2.8,100,"","No Flash",1640
"14380","./06_09_DON_004368.JPG","06_09_DON_004368.JPG","753 kB","",2019-03-02 13:45:32,"2000x1500","","0",2.8,100,"","No Flash",1641
"14381","./06_09_DON_004369.JPG","06_09_DON_004369.JPG","753 kB","",2019-03-02 13:45:32,"2000x1500","","0",2.8,100,"","No Flash",1641
"14383","./06_09_DON_004370.JPG","06_09_DON_004370.JPG","752 kB","",2019-03-02 13:45:33,"2000x1500","","0",2.8,100,"","No Flash",1641
"14384","./06_09_DON_004371.JPG","06_09_DON_004371.JPG","746 kB","",2019-03-02 13:47:15,"2000x1500","","0",2.8,100,"","No Flash",1642
"14386","./06_09_DON_004372.JPG","06_09_DON_004372.JPG","746 kB","",2019-03-02 13:47:16,"2000x1500","","0",2.8,100,"","No Flash",1642
"14387","./06_09_DON_004373.JPG","06_09_DON_004373.JPG","746 kB","",2019-03-02 13:47:16,"2000x1500","","0",2.8,100,"","No Flash",1642
"14389","./06_09_DON_004374.JPG","06_09_DON_004374.JPG","733 kB","",2019-03-02 13:49:19,"2000x1500","","0",2.8,100,"","No Flash",1643
"14390","./06_09_DON_004375.JPG","06_09_DON_004375.JPG","732 kB","",2019-03-02 13:49:19,"2000x1500","","0",2.8,100,"","No Flash",1643
"14392","./06_09_DON_004376.JPG","06_09_DON_004376.JPG","732 kB","",2019-03-02 13:49:20,"2000x1500","","0",2.8,100,"","No Flash",1643
"14393","./06_09_DON_004377.JPG","06_09_DON_004377.JPG","699 kB","",2019-03-02 13:51:30,"2000x1500","","0",2.8,100,"","No Flash",1644
"14395","./06_09_DON_004378.JPG","06_09_DON_004378.JPG","698 kB","",2019-03-02 13:51:31,"2000x1500","","0",2.8,100,"","No Flash",1644
"14396","./06_09_DON_004379.JPG","06_09_DON_004379.JPG","698 kB","",2019-03-02 13:51:31,"2000x1500","","0",2.8,100,"","No Flash",1644
"14398","./06_09_DON_004380.JPG","06_09_DON_004380.JPG","696 kB","",2019-03-02 13:53:17,"2000x1500","","0",2.8,100,"","No Flash",1645
"14399","./06_09_DON_004381.JPG","06_09_DON_004381.JPG","698 kB","",2019-03-02 13:53:17,"2000x1500","","0",2.8,100,"","No Flash",1645
"14401","./06_09_DON_004382.JPG","06_09_DON_004382.JPG","698 kB","",2019-03-02 13:53:18,"2000x1500","","0",2.8,100,"","No Flash",1645
"14402","./06_09_DON_004383.JPG","06_09_DON_004383.JPG","700 kB","",2019-03-02 13:56:18,"2000x1500","","0",2.8,100,"","No Flash",1646
"14404","./06_09_DON_004384.JPG","06_09_DON_004384.JPG","700 kB","",2019-03-02 13:56:18,"2000x1500","","0",2.8,100,"","No Flash",1646
"14405","./06_09_DON_004385.JPG","06_09_DON_004385.JPG","700 kB","",2019-03-02 13:56:19,"2000x1500","","0",2.8,100,"","No Flash",1646
"14407","./06_09_DON_004386.JPG","06_09_DON_004386.JPG","766 kB","",2019-03-02 14:00:26,"2000x1500","","0",2.8,100,"","No Flash",1647
"14408","./06_09_DON_004387.JPG","06_09_DON_004387.JPG","765 kB","",2019-03-02 14:00:27,"2000x1500","","0",2.8,100,"","No Flash",1647
"14410","./06_09_DON_004388.JPG","06_09_DON_004388.JPG","765 kB","",2019-03-02 14:00:27,"2000x1500","","0",2.8,100,"","No Flash",1647
"14411","./06_09_DON_004389.JPG","06_09_DON_004389.JPG","770 kB","",2019-03-02 14:03:15,"2000x1500","","0",2.8,100,"","No Flash",1648
"14413","./06_09_DON_004390.JPG","06_09_DON_004390.JPG","771 kB","",2019-03-02 14:03:16,"2000x1500","","0",2.8,100,"","No Flash",1648
"14414","./06_09_DON_004391.JPG","06_09_DON_004391.JPG","770 kB","",2019-03-02 14:03:16,"2000x1500","","0",2.8,100,"","No Flash",1648
"14416","./06_09_DON_004392.JPG","06_09_DON_004392.JPG","769 kB","",2019-03-02 14:06:52,"2000x1500","","0",2.8,100,"","No Flash",1649
"14417","./06_09_DON_004393.JPG","06_09_DON_004393.JPG","768 kB","",2019-03-02 14:06:52,"2000x1500","","0",2.8,100,"","No Flash",1649
"14419","./06_09_DON_004394.JPG","06_09_DON_004394.JPG","769 kB","",2019-03-02 14:06:53,"2000x1500","","0",2.8,100,"","No Flash",1649
"14420","./06_09_DON_004395.JPG","06_09_DON_004395.JPG","762 kB","",2019-03-02 14:10:42,"2000x1500","","0",2.8,100,"","No Flash",1650
"14422","./06_09_DON_004396.JPG","06_09_DON_004396.JPG","762 kB","",2019-03-02 14:10:43,"2000x1500","","0",2.8,100,"","No Flash",1650
"14423","./06_09_DON_004397.JPG","06_09_DON_004397.JPG","761 kB","",2019-03-02 14:10:43,"2000x1500","","0",2.8,100,"","No Flash",1650
"14425","./06_09_DON_004398.JPG","06_09_DON_004398.JPG","773 kB","",2019-03-02 14:12:23,"2000x1500","","0",2.8,100,"","No Flash",1651
"14426","./06_09_DON_004399.JPG","06_09_DON_004399.JPG","772 kB","",2019-03-02 14:12:24,"2000x1500","","0",2.8,100,"","No Flash",1651
"14428","./06_09_DON_004400.JPG","06_09_DON_004400.JPG","772 kB","",2019-03-02 14:12:24,"2000x1500","","0",2.8,100,"","No Flash",1651
"14429","./06_09_DON_004401.JPG","06_09_DON_004401.JPG","776 kB","",2019-03-02 14:16:32,"2000x1500","","0",2.8,100,"","No Flash",1652
"14431","./06_09_DON_004402.JPG","06_09_DON_004402.JPG","776 kB","",2019-03-02 14:16:33,"2000x1500","","0",2.8,100,"","No Flash",1652
"14432","./06_09_DON_004403.JPG","06_09_DON_004403.JPG","777 kB","",2019-03-02 14:16:33,"2000x1500","","0",2.8,100,"","No Flash",1652
"14434","./06_09_DON_004404.JPG","06_09_DON_004404.JPG","767 kB","",2019-03-02 14:18:29,"2000x1500","","0",2.8,100,"","No Flash",1653
"14435","./06_09_DON_004405.JPG","06_09_DON_004405.JPG","766 kB","",2019-03-02 14:18:29,"2000x1500","","0",2.8,100,"","No Flash",1653
"14437","./06_09_DON_004406.JPG","06_09_DON_004406.JPG","765 kB","",2019-03-02 14:18:29,"2000x1500","","0",2.8,100,"","No Flash",1653
"14438","./06_09_DON_004407.JPG","06_09_DON_004407.JPG","728 kB","",2019-03-02 14:20:36,"2000x1500","","0",2.8,100,"","No Flash",1654
"14440","./06_09_DON_004408.JPG","06_09_DON_004408.JPG","729 kB","",2019-03-02 14:20:37,"2000x1500","","0",2.8,100,"","No Flash",1654
"14441","./06_09_DON_004409.JPG","06_09_DON_004409.JPG","729 kB","",2019-03-02 14:20:37,"2000x1500","","0",2.8,100,"","No Flash",1654
"14443","./06_09_DON_004410.JPG","06_09_DON_004410.JPG","707 kB","",2019-03-02 14:24:45,"2000x1500","","0",2.8,100,"","No Flash",1655
"14444","./06_09_DON_004411.JPG","06_09_DON_004411.JPG","706 kB","",2019-03-02 14:24:45,"2000x1500","","0",2.8,100,"","No Flash",1655
"14446","./06_09_DON_004412.JPG","06_09_DON_004412.JPG","706 kB","",2019-03-02 14:24:46,"2000x1500","","0",2.8,100,"","No Flash",1655
"14447","./06_09_DON_004413.JPG","06_09_DON_004413.JPG","705 kB","",2019-03-02 14:26:27,"2000x1500","","0",2.8,100,"","No Flash",1656
"14449","./06_09_DON_004414.JPG","06_09_DON_004414.JPG","704 kB","",2019-03-02 14:26:28,"2000x1500","","0",2.8,100,"","No Flash",1656
"14450","./06_09_DON_004415.JPG","06_09_DON_004415.JPG","704 kB","",2019-03-02 14:26:28,"2000x1500","","0",2.8,100,"","No Flash",1656
"14452","./06_09_DON_004416.JPG","06_09_DON_004416.JPG","701 kB","",2019-03-02 14:28:14,"2000x1500","","0",2.8,100,"","No Flash",1657
"14453","./06_09_DON_004417.JPG","06_09_DON_004417.JPG","702 kB","",2019-03-02 14:28:15,"2000x1500","","0",2.8,100,"","No Flash",1657
"14455","./06_09_DON_004418.JPG","06_09_DON_004418.JPG","702 kB","",2019-03-02 14:28:15,"2000x1500","","0",2.8,100,"","No Flash",1657
"14456","./06_09_DON_004419.JPG","06_09_DON_004419.JPG","707 kB","",2019-03-02 14:32:24,"2000x1500","","0",2.8,100,"","No Flash",1658
"14458","./06_09_DON_004420.JPG","06_09_DON_004420.JPG","706 kB","",2019-03-02 14:32:24,"2000x1500","","0",2.8,100,"","No Flash",1658
"14459","./06_09_DON_004421.JPG","06_09_DON_004421.JPG","707 kB","",2019-03-02 14:32:25,"2000x1500","","0",2.8,100,"","No Flash",1658
"14461","./06_09_DON_004422.JPG","06_09_DON_004422.JPG","714 kB","",2019-03-02 14:34:28,"2000x1500","","0",2.8,100,"","No Flash",1659
"14462","./06_09_DON_004423.JPG","06_09_DON_004423.JPG","714 kB","",2019-03-02 14:34:29,"2000x1500","","0",2.8,100,"","No Flash",1659
"14464","./06_09_DON_004424.JPG","06_09_DON_004424.JPG","714 kB","",2019-03-02 14:34:29,"2000x1500","","0",2.8,100,"","No Flash",1659
"14465","./06_09_DON_004425.JPG","06_09_DON_004425.JPG","728 kB","",2019-03-02 14:37:49,"2000x1500","","0",2.8,100,"","No Flash",1660
"14467","./06_09_DON_004426.JPG","06_09_DON_004426.JPG","728 kB","",2019-03-02 14:37:49,"2000x1500","","0",2.8,100,"","No Flash",1660
"14468","./06_09_DON_004427.JPG","06_09_DON_004427.JPG","727 kB","",2019-03-02 14:37:50,"2000x1500","","0",2.8,100,"","No Flash",1660
"14470","./06_09_DON_004428.JPG","06_09_DON_004428.JPG","719 kB","",2019-03-02 14:39:40,"2000x1500","","0",2.8,100,"","No Flash",1661
"14471","./06_09_DON_004429.JPG","06_09_DON_004429.JPG","718 kB","",2019-03-02 14:39:40,"2000x1500","","0",2.8,100,"","No Flash",1661
"14473","./06_09_DON_004430.JPG","06_09_DON_004430.JPG","717 kB","",2019-03-02 14:39:41,"2000x1500","","0",2.8,100,"","No Flash",1661
"14474","./06_09_DON_004431.JPG","06_09_DON_004431.JPG","701 kB","",2019-03-02 14:41:20,"2000x1500","","0",2.8,100,"","No Flash",1662
"14476","./06_09_DON_004432.JPG","06_09_DON_004432.JPG","700 kB","",2019-03-02 14:41:20,"2000x1500","","0",2.8,100,"","No Flash",1662
"14477","./06_09_DON_004433.JPG","06_09_DON_004433.JPG","700 kB","",2019-03-02 14:41:21,"2000x1500","","0",2.8,100,"","No Flash",1662
"14479","./06_09_DON_004434.JPG","06_09_DON_004434.JPG","702 kB","",2019-03-02 14:43:13,"2000x1500","","0",2.8,100,"","No Flash",1663
"14480","./06_09_DON_004435.JPG","06_09_DON_004435.JPG","704 kB","",2019-03-02 14:43:14,"2000x1500","","0",2.8,100,"","No Flash",1663
"14482","./06_09_DON_004436.JPG","06_09_DON_004436.JPG","704 kB","",2019-03-02 14:43:14,"2000x1500","","0",2.8,100,"","No Flash",1663
"14483","./06_09_DON_004437.JPG","06_09_DON_004437.JPG","707 kB","",2019-03-02 14:46:46,"2000x1500","","0",2.8,100,"","No Flash",1664
"14485","./06_09_DON_004438.JPG","06_09_DON_004438.JPG","707 kB","",2019-03-02 14:46:47,"2000x1500","","0",2.8,100,"","No Flash",1664
"14486","./06_09_DON_004439.JPG","06_09_DON_004439.JPG","705 kB","",2019-03-02 14:46:47,"2000x1500","","0",2.8,100,"","No Flash",1664
"14488","./06_09_DON_004440.JPG","06_09_DON_004440.JPG","703 kB","",2019-03-02 14:48:44,"2000x1500","","0",2.8,100,"","No Flash",1665
"14489","./06_09_DON_004441.JPG","06_09_DON_004441.JPG","703 kB","",2019-03-02 14:48:45,"2000x1500","","0",2.8,100,"","No Flash",1665
"14491","./06_09_DON_004442.JPG","06_09_DON_004442.JPG","702 kB","",2019-03-02 14:48:45,"2000x1500","","0",2.8,100,"","No Flash",1665
"14492","./06_09_DON_004443.JPG","06_09_DON_004443.JPG","715 kB","",2019-03-02 14:50:53,"2000x1500","","0",2.8,100,"","No Flash",1666
"14494","./06_09_DON_004444.JPG","06_09_DON_004444.JPG","716 kB","",2019-03-02 14:50:53,"2000x1500","","0",2.8,100,"","No Flash",1666
"14495","./06_09_DON_004445.JPG","06_09_DON_004445.JPG","715 kB","",2019-03-02 14:50:54,"2000x1500","","0",2.8,100,"","No Flash",1666
"14497","./06_09_DON_004446.JPG","06_09_DON_004446.JPG","725 kB","",2019-03-02 14:52:46,"2000x1500","","0",2.8,100,"","No Flash",1667
"14498","./06_09_DON_004447.JPG","06_09_DON_004447.JPG","724 kB","",2019-03-02 14:52:46,"2000x1500","","0",2.8,100,"","No Flash",1667
"14500","./06_09_DON_004448.JPG","06_09_DON_004448.JPG","723 kB","",2019-03-02 14:52:47,"2000x1500","","0",2.8,100,"","No Flash",1667
"14501","./06_09_DON_004449.JPG","06_09_DON_004449.JPG","723 kB","",2019-03-02 14:54:33,"2000x1500","","0",2.8,100,"","No Flash",1668
"14503","./06_09_DON_004450.JPG","06_09_DON_004450.JPG","721 kB","",2019-03-02 14:54:33,"2000x1500","","0",2.8,100,"","No Flash",1668
"14504","./06_09_DON_004451.JPG","06_09_DON_004451.JPG","722 kB","",2019-03-02 14:54:34,"2000x1500","","0",2.8,100,"","No Flash",1668
"14506","./06_09_DON_004452.JPG","06_09_DON_004452.JPG","730 kB","",2019-03-02 14:56:29,"2000x1500","","0",2.8,100,"","No Flash",1669
"14507","./06_09_DON_004453.JPG","06_09_DON_004453.JPG","731 kB","",2019-03-02 14:56:29,"2000x1500","","0",2.8,100,"","No Flash",1669
"14509","./06_09_DON_004454.JPG","06_09_DON_004454.JPG","730 kB","",2019-03-02 14:56:29,"2000x1500","","0",2.8,100,"","No Flash",1669
"14510","./06_09_DON_004455.JPG","06_09_DON_004455.JPG","720 kB","",2019-03-02 14:58:47,"2000x1500","","0",2.8,100,"","No Flash",1670
"14512","./06_09_DON_004456.JPG","06_09_DON_004456.JPG","720 kB","",2019-03-02 14:58:48,"2000x1500","","0",2.8,100,"","No Flash",1670
"14513","./06_09_DON_004457.JPG","06_09_DON_004457.JPG","720 kB","",2019-03-02 14:58:48,"2000x1500","","0",2.8,100,"","No Flash",1670
"14515","./06_09_DON_004458.JPG","06_09_DON_004458.JPG","704 kB","",2019-03-02 15:01:21,"2000x1500","","0",2.8,100,"","No Flash",1671
"14516","./06_09_DON_004459.JPG","06_09_DON_004459.JPG","704 kB","",2019-03-02 15:01:22,"2000x1500","","0",2.8,100,"","No Flash",1671
"14518","./06_09_DON_004460.JPG","06_09_DON_004460.JPG","704 kB","",2019-03-02 15:01:22,"2000x1500","","0",2.8,100,"","No Flash",1671
"14519","./06_09_DON_004461.JPG","06_09_DON_004461.JPG","702 kB","",2019-03-02 15:03:14,"2000x1500","","0",2.8,100,"","No Flash",1672
"14521","./06_09_DON_004462.JPG","06_09_DON_004462.JPG","702 kB","",2019-03-02 15:03:15,"2000x1500","","0",2.8,100,"","No Flash",1672
"14522","./06_09_DON_004463.JPG","06_09_DON_004463.JPG","701 kB","",2019-03-02 15:03:15,"2000x1500","","0",2.8,100,"","No Flash",1672
"14524","./06_09_DON_004464.JPG","06_09_DON_004464.JPG","698 kB","",2019-03-02 15:05:18,"2000x1500","","0",2.8,100,"","No Flash",1673
"14525","./06_09_DON_004465.JPG","06_09_DON_004465.JPG","698 kB","",2019-03-02 15:05:19,"2000x1500","","0",2.8,100,"","No Flash",1673
"14527","./06_09_DON_004466.JPG","06_09_DON_004466.JPG","698 kB","",2019-03-02 15:05:19,"2000x1500","","0",2.8,100,"","No Flash",1673
"14528","./06_09_DON_004467.JPG","06_09_DON_004467.JPG","710 kB","",2019-03-02 15:07:42,"2000x1500","","0",2.8,100,"","No Flash",1674
"14530","./06_09_DON_004468.JPG","06_09_DON_004468.JPG","709 kB","",2019-03-02 15:07:42,"2000x1500","","0",2.8,100,"","No Flash",1674
"14531","./06_09_DON_004469.JPG","06_09_DON_004469.JPG","710 kB","",2019-03-02 15:07:43,"2000x1500","","0",2.8,100,"","No Flash",1674
"14533","./06_09_DON_004470.JPG","06_09_DON_004470.JPG","721 kB","",2019-03-02 15:10:11,"2000x1500","","0",2.8,100,"","No Flash",1675
"14534","./06_09_DON_004471.JPG","06_09_DON_004471.JPG","721 kB","",2019-03-02 15:10:12,"2000x1500","","0",2.8,100,"","No Flash",1675
"14536","./06_09_DON_004472.JPG","06_09_DON_004472.JPG","720 kB","",2019-03-02 15:10:12,"2000x1500","","0",2.8,100,"","No Flash",1675
"14537","./06_09_DON_004473.JPG","06_09_DON_004473.JPG","723 kB","",2019-03-02 15:11:55,"2000x1500","","0",2.8,100,"","No Flash",1676
"14539","./06_09_DON_004474.JPG","06_09_DON_004474.JPG","722 kB","",2019-03-02 15:11:56,"2000x1500","","0",2.8,100,"","No Flash",1676
"14540","./06_09_DON_004475.JPG","06_09_DON_004475.JPG","721 kB","",2019-03-02 15:11:56,"2000x1500","","0",2.8,100,"","No Flash",1676
"14542","./06_09_DON_004476.JPG","06_09_DON_004476.JPG","720 kB","",2019-03-02 15:13:36,"2000x1500","","0",2.8,100,"","No Flash",1677
"14543","./06_09_DON_004477.JPG","06_09_DON_004477.JPG","719 kB","",2019-03-02 15:13:36,"2000x1500","","0",2.8,100,"","No Flash",1677
"14545","./06_09_DON_004478.JPG","06_09_DON_004478.JPG","719 kB","",2019-03-02 15:13:36,"2000x1500","","0",2.8,100,"","No Flash",1677
"14546","./06_09_DON_004479.JPG","06_09_DON_004479.JPG","714 kB","",2019-03-02 15:15:32,"2000x1500","","0",2.8,100,"","No Flash",1678
"14548","./06_09_DON_004480.JPG","06_09_DON_004480.JPG","713 kB","",2019-03-02 15:15:33,"2000x1500","","0",2.8,100,"","No Flash",1678
"14549","./06_09_DON_004481.JPG","06_09_DON_004481.JPG","714 kB","",2019-03-02 15:15:33,"2000x1500","","0",2.8,100,"","No Flash",1678
"14551","./06_09_DON_004482.JPG","06_09_DON_004482.JPG","708 kB","",2019-03-02 15:17:18,"2000x1500","","0",2.8,100,"","No Flash",1679
"14552","./06_09_DON_004483.JPG","06_09_DON_004483.JPG","708 kB","",2019-03-02 15:17:19,"2000x1500","","0",2.8,100,"","No Flash",1679
"14554","./06_09_DON_004484.JPG","06_09_DON_004484.JPG","707 kB","",2019-03-02 15:17:19,"2000x1500","","0",2.8,100,"","No Flash",1679
"14555","./06_09_DON_004485.JPG","06_09_DON_004485.JPG","709 kB","",2019-03-02 15:19:04,"2000x1500","","0",2.8,100,"","No Flash",1680
