SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./17_08_BC_000031.JPG,17_08_BC_000031.JPG,783 kB,,2019:03:28 02:35:02,2000x1500,,0,2.8,100,,No Flash
./08_11_DEG_000002.JPG,08_11_DEG_000002.JPG,760 kB,,2019:02:08 16:54:43,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000032.JPG,17_08_BC_000032.JPG,781 kB,,2019:03:28 02:35:02,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0016.JPG,24_18_BC_0016.JPG,688 kB,BTC5HDP,2019:03:11 04:03:14,2000x1111,42.0 mm,1/1448,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000033.JPG,17_08_BC_000033.JPG,781 kB,,2019:03:28 02:35:03,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000008.JPG,11_21_BC_000008.JPG,879 kB,,2019:03:12 14:29:07,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000034.JPG,17_08_BC_000034.JPG,862 kB,,2019:04:03 13:43:36,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0017.JPG,24_18_BC_0017.JPG,685 kB,BTC5HDP,2019:03:11 04:03:16,2000x1111,42.0 mm,1/2048,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000035.JPG,17_08_BC_000035.JPG,859 kB,,2019:04:03 13:43:37,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0004.JPG,30_22_BC_0004.JPG,784 kB,BTC5HDP,2019:03:06 02:44:28,2000x1111,42.0 mm,1/20,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000036.JPG,17_08_BC_000036.JPG,860 kB,,2019:04:03 13:43:37,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0018.JPG,24_18_BC_0018.JPG,711 kB,BTC5HDP,2019:03:11 04:03:18,2000x1111,42.0 mm,1/2332,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000037.JPG,17_08_BC_000037.JPG,861 kB,,2019:04:03 13:53:26,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000009.JPG,11_21_BC_000009.JPG,855 kB,,2019:03:12 14:29:07,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000038.JPG,17_08_BC_000038.JPG,861 kB,,2019:04:03 13:53:26,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0019.JPG,24_18_BC_0019.JPG,877 kB,BTC5HDP,2019:03:11 04:40:04,2000x1111,42.0 mm,1/20,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000039.JPG,17_08_BC_000039.JPG,862 kB,,2019:04:03 13:53:26,2000x1500,,0,2.8,100,,No Flash
./21_01_DON_0001.JPG,21_01_DON_0001.JPG,846 kB,BTC5HDP,2019:03:04 13:20:04,2000x1111,42.0 mm,1/4277,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000040.JPG,17_08_BC_000040.JPG,868 kB,,2019:04:03 13:55:20,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0020.JPG,24_18_BC_0020.JPG,762 kB,BTC5HDP,2019:03:11 04:40:07,2000x1111,42.0 mm,1/28,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000041.JPG,17_08_BC_000041.JPG,866 kB,,2019:04:03 13:55:20,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000010.JPG,11_21_BC_000010.JPG,819 kB,,2019:03:13 09:36:32,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000042.JPG,17_08_BC_000042.JPG,867 kB,,2019:04:03 13:55:20,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0021.JPG,24_18_BC_0021.JPG,753 kB,BTC5HDP,2019:03:11 04:40:09,2000x1111,42.0 mm,1/36,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000043.JPG,17_08_BC_000043.JPG,842 kB,,2019:04:03 13:59:55,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0005.JPG,30_22_BC_0005.JPG,698 kB,BTC5HDP,2019:03:06 02:44:30,2000x1111,42.0 mm,1/87,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000044.JPG,17_08_BC_000044.JPG,841 kB,,2019:04:03 13:59:55,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0022.JPG,24_18_BC_0022.JPG,839 kB,BTC5HDP,2019:03:13 10:10:43,2000x1111,42.0 mm,1/2774,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000045.JPG,17_08_BC_000045.JPG,844 kB,,2019:04:03 13:59:55,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000011.JPG,11_21_BC_000011.JPG,820 kB,,2019:03:13 09:36:33,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000046.JPG,17_08_BC_000046.JPG,858 kB,,2019:04:04 06:56:23,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0023.JPG,24_18_BC_0023.JPG,838 kB,BTC5HDP,2019:03:13 10:10:44,2000x1111,42.0 mm,1/2656,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000047.JPG,17_08_BC_000047.JPG,858 kB,,2019:04:04 06:56:24,2000x1500,,0,2.8,100,,No Flash
./._21_01_DON_0010.JPG,._21_01_DON_0010.JPG,4.0 kB,,,,,,,,,
./17_08_BC_000048.JPG,17_08_BC_000048.JPG,855 kB,,2019:04:04 06:56:24,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0024.JPG,24_18_BC_0024.JPG,837 kB,BTC5HDP,2019:03:13 10:10:46,2000x1111,42.0 mm,1/2656,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000049.JPG,17_08_BC_000049.JPG,859 kB,,2019:04:04 13:56:39,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000012.JPG,11_21_BC_000012.JPG,820 kB,,2019:03:13 09:36:33,2000x1500,,0,2.8,100,,No Flash
