"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12387","./18_18_DEG_001982.JPG","18_18_DEG_001982.JPG","841 kB","",2019-08-27 11:48:37,"2000x1500","","0",2.8,100,"","No Flash",3778
"12388","./18_18_DEG_001983.JPG","18_18_DEG_001983.JPG","844 kB","",2019-08-27 11:48:37,"2000x1500","","0",2.8,100,"","No Flash",3778
"12389","./28_08_DEG_1628.JPG","28_08_DEG_1628.JPG","870 kB","BTC5HDP",2019-08-27 11:48:39,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire",3778
"12390","./28_08_DEG_1629.JPG","28_08_DEG_1629.JPG","877 kB","BTC5HDP",2019-08-27 11:48:41,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire",3778
"12391","./18_18_DEG_001984.JPG","18_18_DEG_001984.JPG","869 kB","",2019-08-27 11:53:42,"2000x1500","","0",2.8,100,"","No Flash",3779
"12392","./18_18_DEG_001985.JPG","18_18_DEG_001985.JPG","869 kB","",2019-08-27 11:53:43,"2000x1500","","0",2.8,100,"","No Flash",3779
"12393","./18_18_DEG_001986.JPG","18_18_DEG_001986.JPG","872 kB","",2019-08-27 11:53:43,"2000x1500","","0",2.8,100,"","No Flash",3779
"12394","./28_08_DEG_1630.JPG","28_08_DEG_1630.JPG","854 kB","BTC5HDP",2019-08-27 11:54:31,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3779
"12395","./28_08_DEG_1631.JPG","28_08_DEG_1631.JPG","870 kB","BTC5HDP",2019-08-27 11:54:33,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3779
"12396","./28_08_DEG_1632.JPG","28_08_DEG_1632.JPG","864 kB","BTC5HDP",2019-08-27 11:54:35,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3779
"12397","./28_08_DEG_1633.JPG","28_08_DEG_1633.JPG","852 kB","BTC5HDP",2019-08-27 11:57:22,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3780
"12398","./28_08_DEG_1634.JPG","28_08_DEG_1634.JPG","879 kB","BTC5HDP",2019-08-27 11:57:25,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3780
"12399","./28_08_DEG_1635.JPG","28_08_DEG_1635.JPG","874 kB","BTC5HDP",2019-08-27 11:57:27,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3780
"12400","./28_08_DEG_1636.JPG","28_08_DEG_1636.JPG","868 kB","BTC5HDP",2019-08-27 12:00:47,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3781
"12401","./28_08_DEG_1637.JPG","28_08_DEG_1637.JPG","835 kB","BTC5HDP",2019-08-27 12:00:50,"2000x1111","42.0 mm","Jan-91",2.4,100,"Unknown (288)","Auto, Did not fire",3781
"12402","./28_08_DEG_1638.JPG","28_08_DEG_1638.JPG","827 kB","BTC5HDP",2019-08-27 12:00:52,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire",3781
