Sampling.Unit.Name,Event,td.photo,ndays,Start.Date,End.Date,bin,Photo.Date,Photo.Time,Sampling.Event
22_18_WF,22_18_WF_0274.JPG,1/18/19 14:33,65,11/27/18,1/31/19,DEERWHITETAILED,1/18/19,9:33:52,2019.01
22_18_WF,22_18_WF_0277.JPG,1/19/19 14:29,65,11/27/18,1/31/19,DEERWHITETAILED,1/19/19,9:29:54,2019.01
22_18_WF,22_18_WF_0280.JPG,1/20/19 1:21,65,11/27/18,1/31/19,NOTHINGHERE,1/20/19,20:21:09,2019.01
22_18_WF,22_18_WF_0283.JPG,1/20/19 18:28,65,11/27/18,1/31/19,NOTHINGHERE,1/20/19,13:28:37,2019.01
22_18_WF,22_18_WF_0286.JPG,1/20/19 19:46,65,11/27/18,1/31/19,NOTHINGHERE,1/20/19,14:46:40,2019.01
22_18_WF,22_18_WF_0289.JPG,1/21/19 17:23,65,11/27/18,1/31/19,DEERWHITETAILED,1/21/19,12:23:35,2019.01
22_18_WF,22_18_WF_0292.JPG,1/23/19 7:01,65,11/27/18,1/31/19,DEERWHITETAILED,1/23/19,2:01:47,2019.01
22_18_WF,22_18_WF_0295.JPG,1/25/19 6:45,65,11/27/18,1/31/19,DEERWHITETAILED,1/25/19,1:45:49,2019.01
22_18_WF,22_18_WF_0298.JPG,1/25/19 6:46,65,11/27/18,1/31/19,SOMETHINGHERE,1/25/19,1:46:55,2019.01
22_18_WF,22_18_WF_0301.JPG,1/25/19 6:48,65,11/27/18,1/31/19,DEERWHITETAILED,1/25/19,1:48:01,2019.01
22_18_WF,22_18_WF_0304.JPG,1/25/19 6:49,65,11/27/18,1/31/19,DEERWHITETAILED,1/25/19,1:49:07,2019.01
22_18_WF,22_18_WF_0307.JPG,1/25/19 9:58,65,11/27/18,1/31/19,DEERWHITETAILED,1/25/19,4:58:54,2019.01
22_18_WF,22_18_WF_0310.JPG,1/25/19 10:00,65,11/27/18,1/31/19,DEERWHITETAILED,1/25/19,5:00:00,2019.01
22_18_WF,22_18_WF_0313.JPG,1/26/19 9:22,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,4:22:57,2019.01
22_18_WF,22_18_WF_0316.JPG,1/26/19 9:24,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,4:24:32,2019.01
22_18_WF,22_18_WF_0319.JPG,1/26/19 9:26,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,4:26:42,2019.01
22_18_WF,22_18_WF_0325.JPG,1/26/19 11:38,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,6:38:10,2019.01
22_18_WF,22_18_WF_0328.JPG,1/26/19 15:15,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,10:15:47,2019.01
22_18_WF,22_18_WF_0331.JPG,1/26/19 15:23,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,10:23:13,2019.01
22_18_WF,22_18_WF_0334.JPG,1/26/19 15:45,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,10:45:09,2019.01
22_18_WF,22_18_WF_0337.JPG,1/26/19 16:04,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,11:04:07,2019.01
22_18_WF,22_18_WF_0340.JPG,1/26/19 16:05,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,11:05:40,2019.01
22_18_WF,22_18_WF_0343.JPG,1/26/19 16:23,65,11/27/18,1/31/19,DEERWHITETAILED,1/26/19,11:23:33,2019.01
22_18_WF,22_18_WF_0346.JPG,1/27/19 7:29,65,11/27/18,1/31/19,DEERWHITETAILED,1/27/19,2:29:46,2019.01
22_18_WF,22_18_WF_0349.JPG,1/27/19 7:33,65,11/27/18,1/31/19,DEERWHITETAILED,1/27/19,2:33:10,2019.01
22_18_WF,22_18_WF_0352.JPG,1/27/19 7:49,65,11/27/18,1/31/19,DEERWHITETAILED,1/27/19,2:49:28,2019.01
22_18_WF,22_18_WF_0355.JPG,1/27/19 17:40,65,11/27/18,1/31/19,DEERWHITETAILED,1/27/19,12:40:02,2019.01
22_18_WF,22_18_WF_0358.JPG,1/28/19 11:41,65,11/27/18,1/31/19,DEERWHITETAILED,1/28/19,6:41:15,2019.01
22_18_WF,22_18_WF_0361.JPG,1/28/19 11:42,65,11/27/18,1/31/19,DEERWHITETAILED,1/28/19,6:42:55,2019.01
22_18_WF,22_18_WF_0364.JPG,1/28/19 14:10,65,11/27/18,1/31/19,DEERWHITETAILED,1/28/19,9:10:33,2019.01
22_18_WF,22_18_WF_0367.JPG,1/28/19 14:57,65,11/27/18,1/31/19,DEERWHITETAILED,1/28/19,9:57:45,2019.01
22_18_WF,22_18_WF_0370.JPG,1/28/19 15:00,65,11/27/18,1/31/19,DEERWHITETAILED,1/28/19,10:00:34,2019.01
22_18_WF,22_18_WF_0373.JPG,1/28/19 15:03,65,11/27/18,1/31/19,HUMAN,1/28/19,10:03:33,2019.01
23_03_SH,23_03_SH_0001.JPG,11/17/18 8:12,89,11/14/18,2/11/19,DEERWHITETAILED,11/17/18,3:12:51,2019.01
23_03_SH,23_03_SH_0004.JPG,11/17/18 14:48,89,11/14/18,2/11/19,DEERWHITETAILED,11/17/18,9:48:23,2019.01
23_03_SH,23_03_SH_0007.JPG,11/20/18 10:16,89,11/14/18,2/11/19,SQUIRRELGRAY,11/20/18,5:16:25,2019.01
23_03_SH,23_03_SH_0010.JPG,11/20/18 10:18,89,11/14/18,2/11/19,SQUIRRELGRAY,11/20/18,5:18:26,2019.01
23_03_SH,23_03_SH_0013.JPG,11/21/18 12:53,89,11/14/18,2/11/19,NOTHINGHERE,11/21/18,7:53:35,2019.01
23_03_SH,23_03_SH_0016.JPG,11/21/18 18:22,89,11/14/18,2/11/19,DEERWHITETAILED,11/21/18,13:22:51,2019.01
23_03_SH,23_03_SH_0019.JPG,11/27/18 14:01,89,11/14/18,2/11/19,SQUIRRELGRAY,11/27/18,9:01:00,2019.01
23_03_SH,23_03_SH_0022.JPG,12/1/18 10:37,89,11/14/18,2/11/19,DEERWHITETAILED,12/1/18,5:37:12,2019.01
23_03_SH,23_03_SH_0025.JPG,12/3/18 0:53,89,11/14/18,2/11/19,DEERWHITETAILED,12/3/18,19:53:35,2019.01
23_03_SH,23_03_SH_0028.JPG,12/4/18 13:33,89,11/14/18,2/11/19,SQUIRRELGRAY,12/4/18,8:33:01,2019.01
23_03_SH,23_03_SH_0031.JPG,12/7/18 18:56,89,11/14/18,2/11/19,FOXRED,12/7/18,13:56:37,2019.01
23_03_SH,23_03_SH_0034.JPG,12/10/18 2:05,89,11/14/18,2/11/19,NOTHINGHERE,12/10/18,21:05:47,2019.01
23_03_SH,23_03_SH_0037.JPG,12/15/18 17:15,89,11/14/18,2/11/19,RACCOON,12/15/18,12:15:37,2019.01
23_03_SH,23_03_SH_0040.JPG,12/16/18 8:45,89,11/14/18,2/11/19,COYOTE,12/16/18,3:45:40,2019.01
23_03_SH,23_03_SH_0043.JPG,12/16/18 13:00,89,11/14/18,2/11/19,DEERWHITETAILED,12/16/18,8:00:59,2019.01
23_03_SH,23_03_SH_0046.JPG,12/16/18 13:02,89,11/14/18,2/11/19,DEERWHITETAILED,12/16/18,8:02:18,2019.01
23_03_SH,23_03_SH_0049.JPG,12/16/18 13:06,89,11/14/18,2/11/19,DEERWHITETAILED,12/16/18,8:06:40,2019.01
23_03_SH,23_03_SH_0052.JPG,12/16/18 13:18,89,11/14/18,2/11/19,DEERWHITETAILED,12/16/18,8:18:46,2019.01
23_03_SH,23_03_SH_0055.JPG,12/17/18 7:49,89,11/14/18,2/11/19,SOMETHINGHERE,12/17/18,2:49:45,2019.01
23_03_SH,23_03_SH_0058.JPG,12/18/18 15:21,89,11/14/18,2/11/19,OTHERBIRD,12/18/18,10:21:41,2019.01
23_03_SH,23_03_SH_0061.JPG,12/24/18 13:53,89,11/14/18,2/11/19,DEERWHITETAILED,12/24/18,8:53:07,2019.01
23_03_SH,23_03_SH_0064.JPG,12/24/18 13:54,89,11/14/18,2/11/19,DEERWHITETAILED,12/24/18,8:54:50,2019.01
23_03_SH,23_03_SH_0067.JPG,12/25/18 11:40,89,11/14/18,2/11/19,DEERWHITETAILED,12/25/18,6:40:10,2019.01
23_03_SH,23_03_SH_0070.JPG,12/25/18 11:41,89,11/14/18,2/11/19,DEERWHITETAILED,12/25/18,6:41:56,2019.01
23_03_SH,23_03_SH_0073.JPG,12/27/18 17:49,89,11/14/18,2/11/19,NOTHINGHERE,12/27/18,12:49:29,2019.01
23_03_SH,23_03_SH_0076.JPG,12/29/18 9:38,89,11/14/18,2/11/19,NOTHINGHERE,12/29/18,4:38:22,2019.01
23_03_SH,23_03_SH_0079.JPG,12/30/18 1:45,89,11/14/18,2/11/19,DEERWHITETAILED,12/30/18,20:45:24,2019.01
23_03_SH,23_03_SH_0082.JPG,12/31/18 19:31,89,11/14/18,2/11/19,OTHERSMALLMAMMAL,12/31/18,14:31:34,2019.01
23_03_SH,23_03_SH_0085.JPG,1/3/19 5:42,89,11/14/18,2/11/19,NOTHINGHERE,1/3/19,0:42:22,2019.01
23_03_SH,23_03_SH_0088.JPG,1/7/19 17:16,89,11/14/18,2/11/19,DEERWHITETAILED,1/7/19,12:16:43,2019.01
23_03_SH,23_03_SH_0091.JPG,1/7/19 17:20,89,11/14/18,2/11/19,DEERWHITETAILED,1/7/19,12:20:26,2019.01
23_03_SH,23_03_SH_0094.JPG,1/8/19 7:57,89,11/14/18,2/11/19,SQUIRRELGRAY,1/8/19,2:57:40,2019.01
23_03_SH,23_03_SH_0097.JPG,1/12/19 15:30,89,11/14/18,2/11/19,DEERWHITETAILED,1/12/19,10:30:39,2019.01
23_03_SH,23_03_SH_0100.JPG,1/19/19 7:06,89,11/14/18,2/11/19,NOTHINGHERE,1/19/19,2:06:13,2019.01
23_03_SH,23_03_SH_0103.JPG,1/21/19 5:09,89,11/14/18,2/11/19,NOTHINGHERE,1/21/19,0:09:53,2019.01
23_03_SH,23_03_SH_0106.JPG,1/21/19 10:07,89,11/14/18,2/11/19,NOTHINGHERE,1/21/19,5:07:59,2019.01
23_03_SH,23_03_SH_0109.JPG,1/22/19 5:33,89,11/14/18,2/11/19,NOTHINGHERE,1/22/19,0:33:35,2019.01
23_03_SH,23_03_SH_0112.JPG,2/9/19 8:23,89,11/14/18,2/11/19,DEERWHITETAILED,2/9/19,3:23:09,2019.01
23_03_SH,23_03_SH_0115.JPG,2/9/19 8:24,89,11/14/18,2/11/19,DEERWHITETAILED,2/9/19,3:24:21,2019.01
23_03_SH,23_03_SH_0118.JPG,2/9/19 8:25,89,11/14/18,2/11/19,DEERWHITETAILED,2/9/19,3:25:46,2019.01
24_04_BC,24_04_BC_0001.JPG,11/15/18 12:33,109,11/15/18,3/4/19,HUMAN,11/15/18,7:33:22,2019.01
24_04_BC,24_04_BC_0004.JPG,11/15/18 12:34,109,11/15/18,3/4/19,HUMAN,11/15/18,7:34:27,2019.01
24_04_BC,24_04_BC_0007.JPG,11/15/18 12:35,109,11/15/18,3/4/19,HUMAN,11/15/18,7:35:36,2019.01
24_04_BC,24_04_BC_0010.JPG,11/15/18 12:36,109,11/15/18,3/4/19,HUMAN,11/15/18,7:36:41,2019.01
24_04_BC,24_04_BC_0013.JPG,11/15/18 12:37,109,11/15/18,3/4/19,HUMAN,11/15/18,7:37:46,2019.01
24_04_BC,24_04_BC_0016.JPG,11/15/18 12:38,109,11/15/18,3/4/19,HUMAN,11/15/18,7:38:51,2019.01
24_04_BC,24_04_BC_0019.JPG,11/15/18 12:39,109,11/15/18,3/4/19,HUMAN,11/15/18,7:39:56,2019.01
24_04_BC,24_04_BC_0022.JPG,11/15/18 12:41,109,11/15/18,3/4/19,HUMAN,11/15/18,7:41:01,2019.01
24_04_BC,24_04_BC_0025.JPG,11/15/18 12:42,109,11/15/18,3/4/19,HUMAN,11/15/18,7:42:08,2019.01
24_04_BC,24_04_BC_0028.JPG,11/15/18 12:43,109,11/15/18,3/4/19,HUMAN,11/15/18,7:43:14,2019.01
24_04_BC,24_04_BC_0031.JPG,11/15/18 12:44,109,11/15/18,3/4/19,HUMAN,11/15/18,7:44:20,2019.01
24_04_BC,24_04_BC_0034.JPG,11/16/18 18:58,109,11/15/18,3/4/19,DEERWHITETAILED,11/16/18,13:58:16,2019.01
24_04_BC,24_04_BC_0037.JPG,11/18/18 4:05,109,11/15/18,3/4/19,DEERWHITETAILED,11/18/18,23:05:15,2019.01
24_04_BC,24_04_BC_0040.JPG,11/20/18 11:28,109,11/15/18,3/4/19,SQUIRRELGRAY,11/20/18,6:28:40,2019.01
24_04_BC,24_04_BC_0043.JPG,11/20/18 11:41,109,11/15/18,3/4/19,DEERWHITETAILED,11/20/18,6:41:14,2019.01
24_04_BC,24_04_BC_0046.JPG,11/26/18 18:06,109,11/15/18,3/4/19,DEERWHITETAILED,11/26/18,13:06:38,2019.01
24_04_BC,24_04_BC_0049.JPG,11/26/18 23:42,109,11/15/18,3/4/19,DEERWHITETAILED,11/26/18,18:42:30,2019.01
24_04_BC,24_04_BC_0052.JPG,11/26/18 23:48,109,11/15/18,3/4/19,DEERWHITETAILED,11/26/18,18:48:10,2019.01
24_04_BC,24_04_BC_0055.JPG,11/27/18 6:20,109,11/15/18,3/4/19,DEERWHITETAILED,11/27/18,1:20:24,2019.01
24_04_BC,24_04_BC_0058.JPG,11/27/18 7:16,109,11/15/18,3/4/19,DEERWHITETAILED,11/27/18,2:16:35,2019.01
24_04_BC,24_04_BC_0061.JPG,11/27/18 7:19,109,11/15/18,3/4/19,DEERWHITETAILED,11/27/18,2:19:13,2019.01
24_04_BC,24_04_BC_0064.JPG,11/29/18 12:35,109,11/15/18,3/4/19,SQUIRRELGRAY,11/29/18,7:35:16,2019.01
24_04_BC,24_04_BC_0067.JPG,12/1/18 14:31,109,11/15/18,3/4/19,SQUIRRELGRAY,12/1/18,9:31:44,2019.01
24_04_BC,24_04_BC_0070.JPG,12/1/18 17:39,109,11/15/18,3/4/19,DEERWHITETAILED,12/1/18,12:39:34,2019.01
24_04_BC,24_04_BC_0073.JPG,12/3/18 16:48,109,11/15/18,3/4/19,DEERWHITETAILED,12/3/18,11:48:48,2019.01
24_04_BC,24_04_BC_0076.JPG,12/4/18 2:31,109,11/15/18,3/4/19,DEERWHITETAILED,12/4/18,21:31:19,2019.01
24_04_BC,24_04_BC_0079.JPG,12/4/18 3:03,109,11/15/18,3/4/19,DEERWHITETAILED,12/4/18,22:03:19,2019.01
24_04_BC,24_04_BC_0082.JPG,12/5/18 1:24,109,11/15/18,3/4/19,DEERWHITETAILED,12/5/18,20:24:34,2019.01
24_04_BC,24_04_BC_0085.JPG,12/5/18 1:26,109,11/15/18,3/4/19,DEERWHITETAILED,12/5/18,20:26:40,2019.01
24_04_BC,24_04_BC_0088.JPG,12/5/18 7:21,109,11/15/18,3/4/19,DEERWHITETAILED,12/5/18,2:21:35,2019.01
25_09_SH,25_09_SH_0001.JPG,11/13/18 15:52,90,11/13/18,2/11/19,HUMAN,11/13/18,10:52:00,2019.01
25_09_SH,25_09_SH_0004.JPG,11/13/18 15:53,90,11/13/18,2/11/19,DOMESTICDOG,11/13/18,10:53:46,2019.01
25_09_SH,25_09_SH_0007.JPG,11/13/18 15:54,90,11/13/18,2/11/19,DOMESTICDOG,11/13/18,10:54:51,2019.01
25_09_SH,25_09_SH_0012.JPG,11/13/18 15:57,90,11/13/18,2/11/19,DOMESTICDOG,11/13/18,10:57:48,2019.01
25_09_SH,25_09_SH_0015.JPG,11/14/18 22:06,90,11/13/18,2/11/19,OTHERSMALLMAMMAL,11/14/18,17:06:29,2019.01
25_09_SH,25_09_SH_0018.JPG,11/15/18 0:59,90,11/13/18,2/11/19,NOTHINGHERE,11/15/18,19:59:25,2019.01
25_09_SH,25_09_SH_0021.JPG,11/15/18 10:10,90,11/13/18,2/11/19,DEERWHITETAILED,11/15/18,5:10:21,2019.01
25_09_SH,25_09_SH_0024.JPG,11/15/18 10:11,90,11/13/18,2/11/19,DEERWHITETAILED,11/15/18,5:11:26,2019.01
25_09_SH,25_09_SH_0027.JPG,11/15/18 10:12,90,11/13/18,2/11/19,DEERWHITETAILED,11/15/18,5:12:40,2019.01
25_09_SH,25_09_SH_0030.JPG,11/15/18 10:13,90,11/13/18,2/11/19,DEERWHITETAILED,11/15/18,5:13:47,2019.01
25_09_SH,25_09_SH_0033.JPG,11/15/18 10:14,90,11/13/18,2/11/19,DEERWHITETAILED,11/15/18,5:14:52,2019.01
25_09_SH,25_09_SH_0036.JPG,11/15/18 11:46,90,11/13/18,2/11/19,SQUIRRELGRAY,11/15/18,6:46:50,2019.01
25_09_SH,25_09_SH_0039.JPG,11/17/18 11:35,90,11/13/18,2/11/19,NOTHINGHERE,11/17/18,6:35:58,2019.01
25_09_SH,25_09_SH_0042.JPG,11/18/18 0:15,90,11/13/18,2/11/19,COYOTE,11/18/18,19:15:50,2019.01
25_09_SH,25_09_SH_0045.JPG,11/18/18 5:50,90,11/13/18,2/11/19,DEERWHITETAILED,11/18/18,0:50:57,2019.01
25_09_SH,25_09_SH_0048.JPG,11/20/18 4:32,90,11/13/18,2/11/19,OTHERSMALLMAMMAL,11/20/18,23:32:07,2019.01
25_09_SH,25_09_SH_0051.JPG,11/21/18 3:48,90,11/13/18,2/11/19,FOXRED,11/21/18,22:48:02,2019.01
25_09_SH,25_09_SH_0054.JPG,11/22/18 6:03,90,11/13/18,2/11/19,NOTHINGHERE,11/22/18,1:03:58,2019.01
25_09_SH,25_09_SH_0057.JPG,11/22/18 11:47,90,11/13/18,2/11/19,NOTHINGHERE,11/22/18,6:47:58,2019.01
25_09_SH,25_09_SH_0060.JPG,11/22/18 22:12,90,11/13/18,2/11/19,NOTHINGHERE,11/22/18,17:12:34,2019.01
25_09_SH,25_09_SH_0063.JPG,11/26/18 14:14,90,11/13/18,2/11/19,SQUIRRELGRAY,11/26/18,9:14:46,2019.01
25_09_SH,25_09_SH_0066.JPG,11/27/18 12:26,90,11/13/18,2/11/19,SQUIRRELGRAY,11/27/18,7:26:07,2019.01
25_09_SH,25_09_SH_0069.JPG,12/10/18 4:56,90,11/13/18,2/11/19,FOXRED,12/10/18,23:56:18,2019.01
25_09_SH,25_09_SH_0072.JPG,12/10/18 13:42,90,11/13/18,2/11/19,SQUIRRELRED,12/10/18,8:42:53,2019.01
25_09_SH,25_09_SH_0075.JPG,12/18/18 15:18,90,11/13/18,2/11/19,DEERWHITETAILED,12/18/18,10:18:04,2019.01
25_09_SH,25_09_SH_0078.JPG,12/28/18 11:37,90,11/13/18,2/11/19,SQUIRRELGRAY,12/28/18,6:37:04,2019.01
25_09_SH,25_09_SH_0081.JPG,12/28/18 14:20,90,11/13/18,2/11/19,NOTHINGHERE,12/28/18,9:20:17,2019.01
25_09_SH,25_09_SH_0084.JPG,1/16/19 1:28,90,11/13/18,2/11/19,SOMETHINGHERE,1/16/19,20:28:38,2019.01
27_08_IMG,27_08_IMG_0028.JPG,1/12/18 12:34,75,12/12/18,2/25/19,NOTHINGHERE,1/12/18,7:34:51,2019.01
27_08_IMG,27_08_IMG_0031.JPG,1/12/18 13:13,75,12/12/18,2/25/19,NOTHINGHERE,1/12/18,8:13:21,2019.01
27_08_IMG,27_08_IMG_0034.JPG,1/12/18 15:27,75,12/12/18,2/25/19,DEERWHITETAILED,1/12/18,10:27:21,2019.01
27_08_IMG,27_08_IMG_0037.JPG,1/13/18 11:48,75,12/12/18,2/25/19,NOTHINGHERE,1/13/18,6:48:25,2019.01
27_08_IMG,27_08_IMG_0040.JPG,1/13/18 11:53,75,12/12/18,2/25/19,NOTHINGHERE,1/13/18,6:53:43,2019.01
27_08_IMG,27_08_IMG_0043.JPG,2/8/18 17:44,75,12/12/18,2/25/19,DEERWHITETAILED,2/8/18,12:44:50,2019.01
27_08_IMG,27_08_IMG_0046.JPG,2/25/18 16:57,75,12/12/18,2/25/19,NOTHINGHERE,2/25/18,11:57:14,2019.01
28_15_DEG,28_15_DEG_0008.JPG,11/27/18 20:02,73,11/26/18,2/7/19,FISHER,11/27/18,15:02:07,2019.01
28_15_DEG,28_15_DEG_0011.JPG,1/4/19 17:31,73,11/26/18,2/7/19,NOTHINGHERE,1/4/19,12:31:17,2019.01
28_15_DEG,28_15_DEG_0014.JPG,2/3/19 7:35,73,11/26/18,2/7/19,DEERWHITETAILED,2/3/19,2:35:45,2019.01
28_15_DEG,28_15_DEG_0017.JPG,2/7/19 13:09,73,11/26/18,2/7/19,HUMAN,2/7/19,8:09:16,2019.01
29_19_DEG,29_19_DEG_0001.JPG,11/26/18 22:52,73,11/26/18,2/7/19,DEERWHITETAILED,11/26/18,17:52:01,2019.01
29_19_DEG,29_19_DEG_0004.JPG,11/28/18 13:38,73,11/26/18,2/7/19,DEERWHITETAILED,11/28/18,8:38:20,2019.01
29_19_DEG,29_19_DEG_0007.JPG,11/29/18 0:16,73,11/26/18,2/7/19,FISHER,11/29/18,19:16:13,2019.01
29_19_DEG,29_19_DEG_0010.JPG,11/29/18 18:32,73,11/26/18,2/7/19,DEERWHITETAILED,11/29/18,13:32:19,2019.01
29_19_DEG,29_19_DEG_0013.JPG,11/30/18 6:39,73,11/26/18,2/7/19,SOMETHINGHERE,11/30/18,1:39:46,2019.01
29_19_DEG,29_19_DEG_0016.JPG,11/30/18 6:42,73,11/26/18,2/7/19,DEERWHITETAILED,11/30/18,1:42:33,2019.01
29_19_DEG,29_19_DEG_0019.JPG,11/30/18 6:44,73,11/26/18,2/7/19,DEERWHITETAILED,11/30/18,1:44:06,2019.01
29_19_DEG,29_19_DEG_0025.JPG,11/30/18 8:47,73,11/26/18,2/7/19,DEERWHITETAILED,11/30/18,3:47:11,2019.01
29_19_DEG,29_19_DEG_0028.JPG,12/3/18 18:33,73,11/26/18,2/7/19,DEERWHITETAILED,12/3/18,13:33:06,2019.01
29_19_DEG,29_19_DEG_0031.JPG,12/3/18 18:34,73,11/26/18,2/7/19,DEERWHITETAILED,12/3/18,13:34:21,2019.01
29_19_DEG,29_19_DEG_0034.JPG,12/4/18 0:28,73,11/26/18,2/7/19,DEERWHITETAILED,12/4/18,19:28:09,2019.01
29_19_DEG,29_19_DEG_0037.JPG,12/6/18 7:32,73,11/26/18,2/7/19,SQUIRRELGRAY,12/6/18,2:32:36,2019.01
29_19_DEG,29_19_DEG_0040.JPG,12/6/18 18:50,73,11/26/18,2/7/19,DEERWHITETAILED,12/6/18,13:50:53,2019.01
29_19_DEG,29_19_DEG_0043.JPG,12/8/18 9:27,73,11/26/18,2/7/19,DEERWHITETAILED,12/8/18,4:27:39,2019.01
29_19_DEG,29_19_DEG_0046.JPG,12/13/18 7:01,73,11/26/18,2/7/19,SOMETHINGHERE,12/13/18,2:01:13,2019.01
29_19_DEG,29_19_DEG_0049.JPG,12/14/18 19:14,73,11/26/18,2/7/19,DEERWHITETAILED,12/14/18,14:14:50,2019.01
29_19_DEG,29_19_DEG_0052.JPG,12/15/18 6:10,73,11/26/18,2/7/19,DEERWHITETAILED,12/15/18,1:10:48,2019.01
29_19_DEG,29_19_DEG_0055.JPG,12/15/18 6:12,73,11/26/18,2/7/19,DEERWHITETAILED,12/15/18,1:12:00,2019.01
29_19_DEG,29_19_DEG_0061.JPG,12/15/18 6:14,73,11/26/18,2/7/19,DEERWHITETAILED,12/15/18,1:14:23,2019.01
29_19_DEG,29_19_DEG_0064.JPG,12/15/18 7:34,73,11/26/18,2/7/19,DEERWHITETAILED,12/15/18,2:34:47,2019.01
29_19_DEG,29_19_DEG_0067.JPG,12/16/18 7:09,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,2:09:54,2019.01
29_19_DEG,29_19_DEG_0070.JPG,12/16/18 7:10,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,2:10:59,2019.01
29_19_DEG,29_19_DEG_0073.JPG,12/16/18 8:54,73,11/26/18,2/7/19,SQUIRRELRED,12/16/18,3:54:59,2019.01
29_19_DEG,29_19_DEG_0076.JPG,12/16/18 11:27,73,11/26/18,2/7/19,SQUIRRELRED,12/16/18,6:27:52,2019.01
29_19_DEG,29_19_DEG_0079.JPG,12/16/18 17:30,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,12:30:25,2019.01
29_19_DEG,29_19_DEG_0082.JPG,12/16/18 18:33,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,13:33:45,2019.01
29_19_DEG,29_19_DEG_0085.JPG,12/16/18 18:34,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,13:34:51,2019.01
29_19_DEG,29_19_DEG_0088.JPG,12/16/18 18:37,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,13:37:32,2019.01
29_19_DEG,29_19_DEG_0091.JPG,12/16/18 20:54,73,11/26/18,2/7/19,DEERWHITETAILED,12/16/18,15:54:01,2019.01
29_19_DEG,29_19_DEG_0094.JPG,12/20/18 20:04,73,11/26/18,2/7/19,DEERWHITETAILED,12/20/18,15:04:00,2019.01
29_19_DEG,29_19_DEG_0097.JPG,12/20/18 20:21,73,11/26/18,2/7/19,DEERWHITETAILED,12/20/18,15:21:00,2019.01
29_19_DEG,29_19_DEG_0103.JPG,12/21/18 1:46,73,11/26/18,2/7/19,DEERWHITETAILED,12/21/18,20:46:58,2019.01
29_19_DEG,29_19_DEG_0106.JPG,12/21/18 7:05,73,11/26/18,2/7/19,DEERWHITETAILED,12/21/18,2:05:46,2019.01
29_19_DEG,29_19_DEG_0112.JPG,12/22/18 8:21,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,3:21:51,2019.01
29_19_DEG,29_19_DEG_0115.JPG,12/22/18 15:02,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,10:02:50,2019.01
29_19_DEG,29_19_DEG_0118.JPG,12/22/18 16:04,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,11:04:11,2019.01
29_19_DEG,29_19_DEG_0121.JPG,12/22/18 16:05,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,11:05:17,2019.01
29_19_DEG,29_19_DEG_0127.JPG,12/22/18 16:07,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,11:07:28,2019.01
29_19_DEG,29_19_DEG_0130.JPG,12/22/18 16:08,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,11:08:33,2019.01
29_19_DEG,29_19_DEG_0133.JPG,12/22/18 16:09,73,11/26/18,2/7/19,DEERWHITETAILED,12/22/18,11:09:40,2019.01
29_19_DEG,29_19_DEG_0136.JPG,12/22/18 17:47,73,11/26/18,2/7/19,NOTHINGHERE,12/22/18,12:47:05,2019.01
29_19_DEG,29_19_DEG_0139.JPG,12/23/18 7:33,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,2:33:26,2019.01
29_19_DEG,29_19_DEG_0142.JPG,12/23/18 7:59,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,2:59:14,2019.01
29_19_DEG,29_19_DEG_0145.JPG,12/23/18 8:00,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,3:00:19,2019.01
29_19_DEG,29_19_DEG_0148.JPG,12/23/18 8:51,73,11/26/18,2/7/19,NOTHINGHERE,12/23/18,3:51:28,2019.01
29_19_DEG,29_19_DEG_0151.JPG,12/23/18 21:14,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,16:14:10,2019.01
29_19_DEG,29_19_DEG_0160.JPG,12/23/18 21:21,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,16:21:18,2019.01
29_19_DEG,29_19_DEG_0163.JPG,12/23/18 21:22,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,16:22:26,2019.01
