SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./21_40_DON_1037.JPG,21_40_DON_1037.JPG,759 kB,BTC5HDP,2019:11:01 08:19:57,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1037.JPG,._21_40_DON_1037.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1038.JPG,21_40_DON_1038.JPG,757 kB,BTC5HDP,2019:11:01 08:19:58,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1038.JPG,._21_40_DON_1038.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1039.JPG,21_40_DON_1039.JPG,761 kB,BTC5HDP,2019:11:01 08:21:40,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1039.JPG,._21_40_DON_1039.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1040.JPG,21_40_DON_1040.JPG,876 kB,BTC5HDP,2019:11:01 08:21:42,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1040.JPG,._21_40_DON_1040.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1041.JPG,21_40_DON_1041.JPG,751 kB,BTC5HDP,2019:11:01 08:21:44,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1041.JPG,._21_40_DON_1041.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1042.JPG,21_40_DON_1042.JPG,749 kB,BTC5HDP,2019:11:01 08:23:15,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1042.JPG,._21_40_DON_1042.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1043.JPG,21_40_DON_1043.JPG,771 kB,BTC5HDP,2019:11:01 08:23:18,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1043.JPG,._21_40_DON_1043.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1044.JPG,21_40_DON_1044.JPG,767 kB,BTC5HDP,2019:11:01 08:23:20,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1044.JPG,._21_40_DON_1044.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1045.JPG,21_40_DON_1045.JPG,749 kB,BTC5HDP,2019:11:01 08:24:21,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1045.JPG,._21_40_DON_1045.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1046.JPG,21_40_DON_1046.JPG,760 kB,BTC5HDP,2019:11:01 08:24:24,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
