"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"343","./27_41_BC_0172.JPG","27_41_BC_0172.JPG","825 kB","BTC5HDP",2019-10-28 09:48:44,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",344
"345","./27_41_BC_0173.JPG","27_41_BC_0173.JPG","826 kB","BTC5HDP",2019-10-28 09:48:46,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",344
"347","./27_41_BC_0174.JPG","27_41_BC_0174.JPG","827 kB","BTC5HDP",2019-10-28 09:48:48,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",344
"349","./27_41_BC_0175.JPG","27_41_BC_0175.JPG","873 kB","BTC5HDP",2019-10-28 10:39:39,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",345
"351","./27_41_BC_0176.JPG","27_41_BC_0176.JPG","874 kB","BTC5HDP",2019-10-28 10:39:41,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",345
"353","./27_41_BC_0177.JPG","27_41_BC_0177.JPG","875 kB","BTC5HDP",2019-10-28 10:39:42,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",345
"355","./27_41_BC_0178.JPG","27_41_BC_0178.JPG","864 kB","BTC5HDP",2019-10-28 10:55:40,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire",346
"357","./27_41_BC_0179.JPG","27_41_BC_0179.JPG","860 kB","BTC5HDP",2019-10-28 10:55:42,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire",346
"359","./27_41_BC_0180.JPG","27_41_BC_0180.JPG","864 kB","BTC5HDP",2019-10-28 10:55:44,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire",346
"2026","./21_40_DON_0691.JPG","21_40_DON_0691.JPG","807 kB","BTC5HDP",2019-10-28 15:12:08,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",347
"2028","./21_40_DON_0692.JPG","21_40_DON_0692.JPG","818 kB","BTC5HDP",2019-10-28 15:12:10,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",347
"2030","./21_40_DON_0693.JPG","21_40_DON_0693.JPG","815 kB","BTC5HDP",2019-10-28 15:12:12,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",347
"361","./27_41_BC_0181.JPG","27_41_BC_0181.JPG","875 kB","BTC5HDP",2019-10-28 16:32:06,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",348
"363","./27_41_BC_0182.JPG","27_41_BC_0182.JPG","832 kB","BTC5HDP",2019-10-28 16:32:07,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",348
"365","./27_41_BC_0183.JPG","27_41_BC_0183.JPG","833 kB","BTC5HDP",2019-10-28 16:32:09,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",348
"2032","./21_40_DON_0694.JPG","21_40_DON_0694.JPG","746 kB","BTC5HDP",2019-10-28 16:42:03,"2000x1111","42.0 mm","1/59",2.4,100,"Unknown (288)","Auto, Did not fire",349
"2034","./21_40_DON_0695.JPG","21_40_DON_0695.JPG","770 kB","BTC5HDP",2019-10-28 16:42:05,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",349
"2036","./21_40_DON_0696.JPG","21_40_DON_0696.JPG","771 kB","BTC5HDP",2019-10-28 16:42:07,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",349
"367","./27_41_BC_0184.JPG","27_41_BC_0184.JPG","823 kB","BTC5HDP",2019-10-28 16:54:03,"2000x1111","42.0 mm","1/54",2.4,100,"Unknown (288)","Auto, Did not fire",350
"369","./27_41_BC_0185.JPG","27_41_BC_0185.JPG","817 kB","BTC5HDP",2019-10-28 16:54:05,"2000x1111","42.0 mm","1/54",2.4,100,"Unknown (288)","Auto, Did not fire",350
"371","./27_41_BC_0186.JPG","27_41_BC_0186.JPG","820 kB","BTC5HDP",2019-10-28 16:54:07,"2000x1111","42.0 mm","1/54",2.4,100,"Unknown (288)","Auto, Did not fire",350
"2038","./21_40_DON_0697.JPG","21_40_DON_0697.JPG","878 kB","BTC5HDP",2019-10-29 10:18:38,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire",351
"2040","./21_40_DON_0698.JPG","21_40_DON_0698.JPG","866 kB","BTC5HDP",2019-10-29 10:18:40,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire",351
"2042","./21_40_DON_0699.JPG","21_40_DON_0699.JPG","741 kB","BTC5HDP",2019-10-29 10:18:42,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",351
"2044","./21_40_DON_0700.JPG","21_40_DON_0700.JPG","803 kB","BTC5HDP",2019-10-29 10:57:46,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",352
"2046","./21_40_DON_0701.JPG","21_40_DON_0701.JPG","807 kB","BTC5HDP",2019-10-29 10:57:48,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Did not fire",352
"2048","./21_40_DON_0702.JPG","21_40_DON_0702.JPG","808 kB","BTC5HDP",2019-10-29 10:57:50,"2000x1111","42.0 mm","1/140",2.4,100,"Unknown (288)","Auto, Did not fire",352
"2050","./21_40_DON_0703.JPG","21_40_DON_0703.JPG","797 kB","BTC5HDP",2019-10-29 11:18:18,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",353
"2052","./21_40_DON_0704.JPG","21_40_DON_0704.JPG","801 kB","BTC5HDP",2019-10-29 11:18:21,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",353
"2054","./21_40_DON_0705.JPG","21_40_DON_0705.JPG","802 kB","BTC5HDP",2019-10-29 11:18:23,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",353
"2056","./21_40_DON_0706.JPG","21_40_DON_0706.JPG","841 kB","BTC5HDP",2019-10-29 11:32:03,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",354
"2058","./21_40_DON_0707.JPG","21_40_DON_0707.JPG","831 kB","BTC5HDP",2019-10-29 11:32:06,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",354
"2060","./21_40_DON_0708.JPG","21_40_DON_0708.JPG","837 kB","BTC5HDP",2019-10-29 11:32:07,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",354
"2062","./21_40_DON_0709.JPG","21_40_DON_0709.JPG","813 kB","BTC5HDP",2019-10-29 11:34:44,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",355
"2064","./21_40_DON_0710.JPG","21_40_DON_0710.JPG","823 kB","BTC5HDP",2019-10-29 11:34:46,"2000x1111","42.0 mm","1/189",2.4,100,"Unknown (288)","Auto, Did not fire",355
"2066","./21_40_DON_0711.JPG","21_40_DON_0711.JPG","829 kB","BTC5HDP",2019-10-29 11:34:48,"2000x1111","42.0 mm","1/189",2.4,100,"Unknown (288)","Auto, Did not fire",355
"2068","./21_40_DON_0712.JPG","21_40_DON_0712.JPG","770 kB","BTC5HDP",2019-10-29 11:38:26,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",356
"2070","./21_40_DON_0713.JPG","21_40_DON_0713.JPG","808 kB","BTC5HDP",2019-10-29 11:38:28,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Did not fire",356
"2072","./21_40_DON_0714.JPG","21_40_DON_0714.JPG","799 kB","BTC5HDP",2019-10-29 11:38:30,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",356
"2074","./21_40_DON_0715.JPG","21_40_DON_0715.JPG","818 kB","BTC5HDP",2019-10-29 12:02:03,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Did not fire",357
"2076","./21_40_DON_0716.JPG","21_40_DON_0716.JPG","836 kB","BTC5HDP",2019-10-29 12:02:05,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Did not fire",357
"2078","./21_40_DON_0717.JPG","21_40_DON_0717.JPG","838 kB","BTC5HDP",2019-10-29 12:02:07,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Did not fire",357
"2080","./21_40_DON_0718.JPG","21_40_DON_0718.JPG","843 kB","BTC5HDP",2019-10-29 12:03:41,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire",358
"2082","./21_40_DON_0719.JPG","21_40_DON_0719.JPG","853 kB","BTC5HDP",2019-10-29 12:03:44,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",358
"2084","./21_40_DON_0720.JPG","21_40_DON_0720.JPG","856 kB","BTC5HDP",2019-10-29 12:03:46,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",358
"2086","./21_40_DON_0721.JPG","21_40_DON_0721.JPG","850 kB","BTC5HDP",2019-10-29 12:06:43,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Did not fire",359
"2088","./21_40_DON_0722.JPG","21_40_DON_0722.JPG","830 kB","BTC5HDP",2019-10-29 12:06:46,"2000x1111","42.0 mm","1/304",2.4,100,"Unknown (288)","Auto, Did not fire",359
"2090","./21_40_DON_0723.JPG","21_40_DON_0723.JPG","840 kB","BTC5HDP",2019-10-29 12:06:48,"2000x1111","42.0 mm","1/304",2.4,100,"Unknown (288)","Auto, Did not fire",359
"2092","./21_40_DON_0724.JPG","21_40_DON_0724.JPG","839 kB","BTC5HDP",2019-10-29 12:17:42,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Did not fire",360
"2094","./21_40_DON_0725.JPG","21_40_DON_0725.JPG","830 kB","BTC5HDP",2019-10-29 12:17:45,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire",360
"2096","./21_40_DON_0726.JPG","21_40_DON_0726.JPG","826 kB","BTC5HDP",2019-10-29 12:17:47,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire",360
"2098","./21_40_DON_0727.JPG","21_40_DON_0727.JPG","831 kB","BTC5HDP",2019-10-29 12:26:26,"2000x1111","42.0 mm","1/535",2.4,100,"Unknown (288)","Auto, Did not fire",361
"2100","./21_40_DON_0728.JPG","21_40_DON_0728.JPG","838 kB","BTC5HDP",2019-10-29 12:26:28,"2000x1111","42.0 mm","1/583",2.4,100,"Unknown (288)","Auto, Did not fire",361
"2102","./21_40_DON_0729.JPG","21_40_DON_0729.JPG","838 kB","BTC5HDP",2019-10-29 12:26:30,"2000x1111","42.0 mm","1/583",2.4,100,"Unknown (288)","Auto, Did not fire",361
"2104","./21_40_DON_0730.JPG","21_40_DON_0730.JPG","835 kB","BTC5HDP",2019-10-29 12:32:00,"2000x1111","42.0 mm","1/512",2.4,100,"Unknown (288)","Auto, Did not fire",362
"2106","./21_40_DON_0731.JPG","21_40_DON_0731.JPG","837 kB","BTC5HDP",2019-10-29 12:32:02,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire",362
"2108","./21_40_DON_0732.JPG","21_40_DON_0732.JPG","821 kB","BTC5HDP",2019-10-29 12:32:04,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire",362
"2110","./21_40_DON_0733.JPG","21_40_DON_0733.JPG","830 kB","BTC5HDP",2019-10-29 12:34:59,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire",363
"2112","./21_40_DON_0734.JPG","21_40_DON_0734.JPG","827 kB","BTC5HDP",2019-10-29 12:35:01,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire",363
"2114","./21_40_DON_0735.JPG","21_40_DON_0735.JPG","828 kB","BTC5HDP",2019-10-29 12:35:03,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire",363
"2116","./21_40_DON_0736.JPG","21_40_DON_0736.JPG","827 kB","BTC5HDP",2019-10-29 12:48:06,"2000x1111","42.0 mm","1/664",2.4,100,"Unknown (288)","Auto, Did not fire",364
"2118","./21_40_DON_0737.JPG","21_40_DON_0737.JPG","827 kB","BTC5HDP",2019-10-29 12:48:08,"2000x1111","42.0 mm","1/664",2.4,100,"Unknown (288)","Auto, Did not fire",364
"2120","./21_40_DON_0738.JPG","21_40_DON_0738.JPG","828 kB","BTC5HDP",2019-10-29 12:48:10,"2000x1111","42.0 mm","1/664",2.4,100,"Unknown (288)","Auto, Did not fire",364
"2122","./21_40_DON_0739.JPG","21_40_DON_0739.JPG","840 kB","BTC5HDP",2019-10-29 12:52:52,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",365
"2124","./21_40_DON_0740.JPG","21_40_DON_0740.JPG","847 kB","BTC5HDP",2019-10-29 12:52:55,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",365
"2126","./21_40_DON_0741.JPG","21_40_DON_0741.JPG","839 kB","BTC5HDP",2019-10-29 12:52:56,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",365
"2128","./21_40_DON_0742.JPG","21_40_DON_0742.JPG","852 kB","BTC5HDP",2019-10-29 12:55:29,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Did not fire",366
"2130","./21_40_DON_0743.JPG","21_40_DON_0743.JPG","855 kB","BTC5HDP",2019-10-29 12:55:31,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Did not fire",366
"2132","./21_40_DON_0744.JPG","21_40_DON_0744.JPG","853 kB","BTC5HDP",2019-10-29 12:55:33,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Did not fire",366
"2134","./21_40_DON_0745.JPG","21_40_DON_0745.JPG","846 kB","BTC5HDP",2019-10-29 12:57:22,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",367
"2136","./21_40_DON_0746.JPG","21_40_DON_0746.JPG","857 kB","BTC5HDP",2019-10-29 12:57:24,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",367
"2138","./21_40_DON_0747.JPG","21_40_DON_0747.JPG","858 kB","BTC5HDP",2019-10-29 12:57:26,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",367
"2140","./21_40_DON_0748.JPG","21_40_DON_0748.JPG","806 kB","BTC5HDP",2019-10-29 12:58:48,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",368
"2142","./21_40_DON_0749.JPG","21_40_DON_0749.JPG","804 kB","BTC5HDP",2019-10-29 12:58:50,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",368
"2144","./21_40_DON_0750.JPG","21_40_DON_0750.JPG","850 kB","BTC5HDP",2019-10-29 12:58:52,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",368
"2146","./21_40_DON_0751.JPG","21_40_DON_0751.JPG","855 kB","BTC5HDP",2019-10-29 13:00:27,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",369
"2148","./21_40_DON_0752.JPG","21_40_DON_0752.JPG","863 kB","BTC5HDP",2019-10-29 13:00:29,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",369
"2150","./21_40_DON_0753.JPG","21_40_DON_0753.JPG","862 kB","BTC5HDP",2019-10-29 13:00:31,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",369
"2152","./21_40_DON_0754.JPG","21_40_DON_0754.JPG","805 kB","BTC5HDP",2019-10-29 13:03:13,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",370
"2154","./21_40_DON_0755.JPG","21_40_DON_0755.JPG","878 kB","BTC5HDP",2019-10-29 13:03:15,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire",370
"2156","./21_40_DON_0756.JPG","21_40_DON_0756.JPG","876 kB","BTC5HDP",2019-10-29 13:03:17,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire",370
"2158","./21_40_DON_0757.JPG","21_40_DON_0757.JPG","858 kB","BTC5HDP",2019-10-29 13:11:01,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Did not fire",371
"2160","./21_40_DON_0758.JPG","21_40_DON_0758.JPG","842 kB","BTC5HDP",2019-10-29 13:11:04,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire",371
"2162","./21_40_DON_0759.JPG","21_40_DON_0759.JPG","860 kB","BTC5HDP",2019-10-29 13:11:05,"2000x1111","42.0 mm","1/535",2.4,100,"Unknown (288)","Auto, Did not fire",371
"2164","./21_40_DON_0760.JPG","21_40_DON_0760.JPG","825 kB","BTC5HDP",2019-10-29 13:13:09,"2000x1111","42.0 mm","1/664",2.4,100,"Unknown (288)","Auto, Did not fire",372
"2166","./21_40_DON_0761.JPG","21_40_DON_0761.JPG","823 kB","BTC5HDP",2019-10-29 13:13:11,"2000x1111","42.0 mm","1/693",2.4,100,"Unknown (288)","Auto, Did not fire",372
"2168","./21_40_DON_0762.JPG","21_40_DON_0762.JPG","825 kB","BTC5HDP",2019-10-29 13:13:13,"2000x1111","42.0 mm","1/693",2.4,100,"Unknown (288)","Auto, Did not fire",372
"2170","./21_40_DON_0763.JPG","21_40_DON_0763.JPG","840 kB","BTC5HDP",2019-10-29 13:14:25,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire",373
"2172","./21_40_DON_0764.JPG","21_40_DON_0764.JPG","837 kB","BTC5HDP",2019-10-29 13:14:27,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire",373
"2174","./21_40_DON_0765.JPG","21_40_DON_0765.JPG","839 kB","BTC5HDP",2019-10-29 13:14:29,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire",373
"2176","./21_40_DON_0766.JPG","21_40_DON_0766.JPG","845 kB","BTC5HDP",2019-10-29 13:17:24,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire",374
"2178","./21_40_DON_0767.JPG","21_40_DON_0767.JPG","838 kB","BTC5HDP",2019-10-29 13:17:26,"2000x1111","42.0 mm","1/861",2.4,100,"Unknown (288)","Auto, Did not fire",374
"2180","./21_40_DON_0768.JPG","21_40_DON_0768.JPG","838 kB","BTC5HDP",2019-10-29 13:17:28,"2000x1111","42.0 mm","1/861",2.4,100,"Unknown (288)","Auto, Did not fire",374
"2182","./21_40_DON_0769.JPG","21_40_DON_0769.JPG","854 kB","BTC5HDP",2019-10-29 13:18:49,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire",375
"2184","./21_40_DON_0770.JPG","21_40_DON_0770.JPG","831 kB","BTC5HDP",2019-10-29 13:18:51,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire",375
"2186","./21_40_DON_0771.JPG","21_40_DON_0771.JPG","831 kB","BTC5HDP",2019-10-29 13:18:53,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire",375
"373","./27_41_BC_0187.JPG","27_41_BC_0187.JPG","150 kB","BTC5HDP",2019-10-30 07:10:47,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",376
"375","./27_41_BC_0188.JPG","27_41_BC_0188.JPG","842 kB","BTC5HDP",2019-10-30 07:10:49,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Fired",376
"377","./27_41_BC_0189.JPG","27_41_BC_0189.JPG","680 kB","BTC5HDP",2019-10-30 07:10:51,"2000x1111","42.0 mm","1/1448",2.4,100,"Unknown (288)","Auto, Fired",376
"2188","./21_40_DON_0772.JPG","21_40_DON_0772.JPG","113 kB","BTC5HDP",2019-10-30 19:56:29,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",377
"2190","./21_40_DON_0773.JPG","21_40_DON_0773.JPG","837 kB","BTC5HDP",2019-10-30 19:56:31,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Fired",377
"2192","./21_40_DON_0774.JPG","21_40_DON_0774.JPG","816 kB","BTC5HDP",2019-10-30 19:56:33,"2000x1111","42.0 mm","1/431",2.4,100,"Unknown (288)","Auto, Fired",377
"2194","./21_40_DON_0775.JPG","21_40_DON_0775.JPG","153 kB","BTC5HDP",2019-10-31 21:53:33,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",378
"2196","./21_40_DON_0776.JPG","21_40_DON_0776.JPG","823 kB","BTC5HDP",2019-10-31 21:53:35,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Fired",378
"2198","./21_40_DON_0777.JPG","21_40_DON_0777.JPG","812 kB","BTC5HDP",2019-10-31 21:53:37,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Fired",378
"2200","./21_40_DON_0778.JPG","21_40_DON_0778.JPG","202 kB","BTC5HDP",2019-11-01 00:14:18,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",379
"2202","./21_40_DON_0779.JPG","21_40_DON_0779.JPG","821 kB","BTC5HDP",2019-11-01 00:14:21,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Fired",379
"2204","./21_40_DON_0780.JPG","21_40_DON_0780.JPG","819 kB","BTC5HDP",2019-11-01 00:14:23,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Fired",379
"2206","./21_40_DON_0781.JPG","21_40_DON_0781.JPG","199 kB","BTC5HDP",2019-11-01 01:40:46,"2000x1111","42.0 mm","1/20",2.4,800,"Unknown (288)","Auto, Fired",380
"2208","./21_40_DON_0782.JPG","21_40_DON_0782.JPG","824 kB","BTC5HDP",2019-11-01 01:40:48,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Fired",380
"2210","./21_40_DON_0783.JPG","21_40_DON_0783.JPG","814 kB","BTC5HDP",2019-11-01 01:40:50,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Fired",380
"2212","./21_40_DON_0784.JPG","21_40_DON_0784.JPG","848 kB","BTC5HDP",2019-11-01 02:40:28,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",381
"2214","./21_40_DON_0785.JPG","21_40_DON_0785.JPG","799 kB","BTC5HDP",2019-11-01 02:40:31,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Fired",381
"2216","./21_40_DON_0786.JPG","21_40_DON_0786.JPG","812 kB","BTC5HDP",2019-11-01 02:40:33,"2000x1111","42.0 mm","1/240",2.4,100,"Unknown (288)","Auto, Fired",381
"2218","./21_40_DON_0787.JPG","21_40_DON_0787.JPG","848 kB","BTC5HDP",2019-11-01 02:56:03,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Fired",382
"2220","./21_40_DON_0788.JPG","21_40_DON_0788.JPG","819 kB","BTC5HDP",2019-11-01 02:56:05,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Fired",382
"2222","./21_40_DON_0789.JPG","21_40_DON_0789.JPG","813 kB","BTC5HDP",2019-11-01 02:56:07,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Fired",382
"2224","./21_40_DON_0790.JPG","21_40_DON_0790.JPG","690 kB","BTC5HDP",2019-11-01 03:41:43,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",383
"2226","./21_40_DON_0791.JPG","21_40_DON_0791.JPG","798 kB","BTC5HDP",2019-11-01 03:41:45,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Fired",383
"2228","./21_40_DON_0792.JPG","21_40_DON_0792.JPG","801 kB","BTC5HDP",2019-11-01 03:41:47,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Fired",383
"2230","./21_40_DON_0793.JPG","21_40_DON_0793.JPG","813 kB","BTC5HDP",2019-11-01 03:52:06,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Fired",384
"2232","./21_40_DON_0794.JPG","21_40_DON_0794.JPG","800 kB","BTC5HDP",2019-11-01 03:52:09,"2000x1111","42.0 mm","1/267",2.4,100,"Unknown (288)","Auto, Fired",384
"2234","./21_40_DON_0795.JPG","21_40_DON_0795.JPG","799 kB","BTC5HDP",2019-11-01 03:52:11,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Fired",384
"2236","./21_40_DON_0796.JPG","21_40_DON_0796.JPG","801 kB","BTC5HDP",2019-11-01 03:57:40,"2000x1111","42.0 mm","1/47",2.4,100,"Unknown (288)","Auto, Fired",385
"2238","./21_40_DON_0797.JPG","21_40_DON_0797.JPG","818 kB","BTC5HDP",2019-11-01 03:57:43,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Fired",385
"2240","./21_40_DON_0798.JPG","21_40_DON_0798.JPG","808 kB","BTC5HDP",2019-11-01 03:57:45,"2000x1111","42.0 mm","1/267",2.4,100,"Unknown (288)","Auto, Fired",385
"2242","./21_40_DON_0799.JPG","21_40_DON_0799.JPG","837 kB","BTC5HDP",2019-11-01 03:59:32,"2000x1111","42.0 mm","1/146",2.4,100,"Unknown (288)","Auto, Fired",386
"2244","./21_40_DON_0800.JPG","21_40_DON_0800.JPG","801 kB","BTC5HDP",2019-11-01 03:59:35,"2000x1111","42.0 mm","1/267",2.4,100,"Unknown (288)","Auto, Fired",386
"2246","./21_40_DON_0801.JPG","21_40_DON_0801.JPG","796 kB","BTC5HDP",2019-11-01 03:59:37,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Fired",386
"2248","./21_40_DON_0802.JPG","21_40_DON_0802.JPG","826 kB","BTC5HDP",2019-11-01 04:01:12,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Fired",387
"2250","./21_40_DON_0803.JPG","21_40_DON_0803.JPG","780 kB","BTC5HDP",2019-11-01 04:01:14,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Fired",387
"2252","./21_40_DON_0804.JPG","21_40_DON_0804.JPG","771 kB","BTC5HDP",2019-11-01 04:01:16,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Fired",387
"2254","./21_40_DON_0805.JPG","21_40_DON_0805.JPG","797 kB","BTC5HDP",2019-11-01 04:02:18,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Fired",388
"2256","./21_40_DON_0806.JPG","21_40_DON_0806.JPG","805 kB","BTC5HDP",2019-11-01 04:02:20,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Fired",388
