"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"13343","./06_05_DEG_008430.JPG","06_05_DEG_008430.JPG","853 kB","",2019-10-01 11:45:31,"2000x1500","","0",2.8,100,"","No Flash",2889
"13344","./06_05_DEG_008431.JPG","06_05_DEG_008431.JPG","847 kB","",2019-10-01 11:47:18,"2000x1500","","0",2.8,100,"","No Flash",2890
"13345","./06_05_DEG_008432.JPG","06_05_DEG_008432.JPG","847 kB","",2019-10-01 11:47:19,"2000x1500","","0",2.8,100,"","No Flash",2890
"13346","./06_05_DEG_008433.JPG","06_05_DEG_008433.JPG","846 kB","",2019-10-01 11:47:19,"2000x1500","","0",2.8,100,"","No Flash",2890
"13347","./06_05_DEG_008434.JPG","06_05_DEG_008434.JPG","833 kB","",2019-10-01 11:49:12,"2000x1500","","0",2.8,100,"","No Flash",2891
"13348","./06_05_DEG_008435.JPG","06_05_DEG_008435.JPG","833 kB","",2019-10-01 11:49:12,"2000x1500","","0",2.8,100,"","No Flash",2891
"13349","./06_05_DEG_008436.JPG","06_05_DEG_008436.JPG","833 kB","",2019-10-01 11:49:13,"2000x1500","","0",2.8,100,"","No Flash",2891
"13350","./06_05_DEG_008437.JPG","06_05_DEG_008437.JPG","837 kB","",2019-10-01 11:51:10,"2000x1500","","0",2.8,100,"","No Flash",2892
"13351","./06_05_DEG_008438.JPG","06_05_DEG_008438.JPG","835 kB","",2019-10-01 11:51:11,"2000x1500","","0",2.8,100,"","No Flash",2892
"13352","./06_05_DEG_008439.JPG","06_05_DEG_008439.JPG","836 kB","",2019-10-01 11:51:11,"2000x1500","","0",2.8,100,"","No Flash",2892
"13353","./06_05_DEG_008440.JPG","06_05_DEG_008440.JPG","841 kB","",2019-10-01 11:53:03,"2000x1500","","0",2.8,100,"","No Flash",2893
"13354","./06_05_DEG_008441.JPG","06_05_DEG_008441.JPG","841 kB","",2019-10-01 11:53:04,"2000x1500","","0",2.8,100,"","No Flash",2893
"13355","./06_05_DEG_008442.JPG","06_05_DEG_008442.JPG","840 kB","",2019-10-01 11:53:04,"2000x1500","","0",2.8,100,"","No Flash",2893
"13356","./06_05_DEG_008443.JPG","06_05_DEG_008443.JPG","842 kB","",2019-10-01 11:54:49,"2000x1500","","0",2.8,100,"","No Flash",2894
"13357","./06_05_DEG_008444.JPG","06_05_DEG_008444.JPG","842 kB","",2019-10-01 11:54:49,"2000x1500","","0",2.8,100,"","No Flash",2894
"13358","./06_05_DEG_008445.JPG","06_05_DEG_008445.JPG","841 kB","",2019-10-01 11:54:50,"2000x1500","","0",2.8,100,"","No Flash",2894
"13359","./06_05_DEG_008446.JPG","06_05_DEG_008446.JPG","844 kB","",2019-10-01 11:57:12,"2000x1500","","0",2.8,100,"","No Flash",2895
"13360","./06_05_DEG_008447.JPG","06_05_DEG_008447.JPG","844 kB","",2019-10-01 11:57:13,"2000x1500","","0",2.8,100,"","No Flash",2895
"13361","./06_05_DEG_008448.JPG","06_05_DEG_008448.JPG","843 kB","",2019-10-01 11:57:13,"2000x1500","","0",2.8,100,"","No Flash",2895
"13362","./06_05_DEG_008449.JPG","06_05_DEG_008449.JPG","826 kB","",2019-10-01 11:58:55,"2000x1500","","0",2.8,100,"","No Flash",2896
"13363","./06_05_DEG_008450.JPG","06_05_DEG_008450.JPG","825 kB","",2019-10-01 11:58:56,"2000x1500","","0",2.8,100,"","No Flash",2896
"13364","./06_05_DEG_008451.JPG","06_05_DEG_008451.JPG","825 kB","",2019-10-01 11:58:56,"2000x1500","","0",2.8,100,"","No Flash",2896
"13365","./06_05_DEG_008452.JPG","06_05_DEG_008452.JPG","832 kB","",2019-10-01 12:02:52,"2000x1500","","0",2.8,100,"","No Flash",2897
"13366","./06_05_DEG_008453.JPG","06_05_DEG_008453.JPG","832 kB","",2019-10-01 12:02:53,"2000x1500","","0",2.8,100,"","No Flash",2897
"13367","./06_05_DEG_008454.JPG","06_05_DEG_008454.JPG","831 kB","",2019-10-01 12:02:53,"2000x1500","","0",2.8,100,"","No Flash",2897
"13368","./06_05_DEG_008455.JPG","06_05_DEG_008455.JPG","849 kB","",2019-10-01 12:04:35,"2000x1500","","0",2.8,100,"","No Flash",2898
"13369","./06_05_DEG_008456.JPG","06_05_DEG_008456.JPG","849 kB","",2019-10-01 12:04:35,"2000x1500","","0",2.8,100,"","No Flash",2898
"13370","./06_05_DEG_008457.JPG","06_05_DEG_008457.JPG","849 kB","",2019-10-01 12:04:36,"2000x1500","","0",2.8,100,"","No Flash",2898
"13371","./06_05_DEG_008458.JPG","06_05_DEG_008458.JPG","827 kB","",2019-10-01 12:06:36,"2000x1500","","0",2.8,100,"","No Flash",2899
"13372","./06_05_DEG_008459.JPG","06_05_DEG_008459.JPG","838 kB","",2019-10-01 12:06:36,"2000x1500","","0",2.8,100,"","No Flash",2899
"13373","./06_05_DEG_008460.JPG","06_05_DEG_008460.JPG","871 kB","",2019-10-01 12:06:37,"2000x1500","","0",2.8,100,"","No Flash",2899
"13374","./06_05_DEG_008461.JPG","06_05_DEG_008461.JPG","829 kB","",2019-10-01 12:08:18,"2000x1500","","0",2.8,100,"","No Flash",2900
"13375","./06_05_DEG_008462.JPG","06_05_DEG_008462.JPG","829 kB","",2019-10-01 12:08:19,"2000x1500","","0",2.8,100,"","No Flash",2900
"13376","./06_05_DEG_008463.JPG","06_05_DEG_008463.JPG","829 kB","",2019-10-01 12:08:19,"2000x1500","","0",2.8,100,"","No Flash",2900
"13377","./06_05_DEG_008464.JPG","06_05_DEG_008464.JPG","840 kB","",2019-10-01 12:10:07,"2000x1500","","0",2.8,100,"","No Flash",2901
"13378","./06_05_DEG_008465.JPG","06_05_DEG_008465.JPG","839 kB","",2019-10-01 12:10:08,"2000x1500","","0",2.8,100,"","No Flash",2901
"13379","./06_05_DEG_008466.JPG","06_05_DEG_008466.JPG","838 kB","",2019-10-01 12:10:08,"2000x1500","","0",2.8,100,"","No Flash",2901
"13380","./06_05_DEG_008467.JPG","06_05_DEG_008467.JPG","852 kB","",2019-10-01 12:11:58,"2000x1500","","0",2.8,100,"","No Flash",2902
"13381","./06_05_DEG_008468.JPG","06_05_DEG_008468.JPG","850 kB","",2019-10-01 12:11:59,"2000x1500","","0",2.8,100,"","No Flash",2902
"13382","./06_05_DEG_008469.JPG","06_05_DEG_008469.JPG","850 kB","",2019-10-01 12:12:00,"2000x1500","","0",2.8,100,"","No Flash",2902
"13383","./06_05_DEG_008470.JPG","06_05_DEG_008470.JPG","823 kB","",2019-10-01 12:13:45,"2000x1500","","0",2.8,100,"","No Flash",2903
"13384","./06_05_DEG_008471.JPG","06_05_DEG_008471.JPG","823 kB","",2019-10-01 12:13:45,"2000x1500","","0",2.8,100,"","No Flash",2903
"13385","./06_05_DEG_008472.JPG","06_05_DEG_008472.JPG","822 kB","",2019-10-01 12:13:46,"2000x1500","","0",2.8,100,"","No Flash",2903
"13387","./06_05_DEG_008474.JPG","06_05_DEG_008474.JPG","830 kB","",2019-10-01 12:17:59,"2000x1500","","0",2.8,100,"","No Flash",2904
"13386","./06_05_DEG_008473.JPG","06_05_DEG_008473.JPG","831 kB","",2019-10-01 12:18:00,"2000x1500","","0",2.8,100,"","No Flash",2904
"13388","./06_05_DEG_008475.JPG","06_05_DEG_008475.JPG","831 kB","",2019-10-01 12:18:01,"2000x1500","","0",2.8,100,"","No Flash",2904
"13389","./06_05_DEG_008476.JPG","06_05_DEG_008476.JPG","869 kB","",2019-10-01 12:22:04,"2000x1500","","0",2.8,100,"","No Flash",2905
"13390","./06_05_DEG_008477.JPG","06_05_DEG_008477.JPG","867 kB","",2019-10-01 12:22:04,"2000x1500","","0",2.8,100,"","No Flash",2905
"13391","./06_05_DEG_008478.JPG","06_05_DEG_008478.JPG","866 kB","",2019-10-01 12:22:05,"2000x1500","","0",2.8,100,"","No Flash",2905
"13392","./06_05_DEG_008479.JPG","06_05_DEG_008479.JPG","838 kB","",2019-10-01 12:23:48,"2000x1500","","0",2.8,100,"","No Flash",2906
"13393","./06_05_DEG_008480.JPG","06_05_DEG_008480.JPG","837 kB","",2019-10-01 12:23:48,"2000x1500","","0",2.8,100,"","No Flash",2906
"13394","./06_05_DEG_008481.JPG","06_05_DEG_008481.JPG","836 kB","",2019-10-01 12:23:49,"2000x1500","","0",2.8,100,"","No Flash",2906
"13395","./06_05_DEG_008482.JPG","06_05_DEG_008482.JPG","828 kB","",2019-10-01 12:25:30,"2000x1500","","0",2.8,100,"","No Flash",2907
"13396","./06_05_DEG_008483.JPG","06_05_DEG_008483.JPG","827 kB","",2019-10-01 12:25:31,"2000x1500","","0",2.8,100,"","No Flash",2907
"13397","./06_05_DEG_008484.JPG","06_05_DEG_008484.JPG","826 kB","",2019-10-01 12:25:31,"2000x1500","","0",2.8,100,"","No Flash",2907
"13398","./06_05_DEG_008485.JPG","06_05_DEG_008485.JPG","856 kB","",2019-10-01 12:27:14,"2000x1500","","0",2.8,100,"","No Flash",2908
"13399","./06_05_DEG_008486.JPG","06_05_DEG_008486.JPG","855 kB","",2019-10-01 12:27:15,"2000x1500","","0",2.8,100,"","No Flash",2908
"13400","./06_05_DEG_008487.JPG","06_05_DEG_008487.JPG","854 kB","",2019-10-01 12:27:16,"2000x1500","","0",2.8,100,"","No Flash",2908
"13401","./06_05_DEG_008488.JPG","06_05_DEG_008488.JPG","870 kB","",2019-10-01 12:28:57,"2000x1500","","0",2.8,100,"","No Flash",2909
"13402","./06_05_DEG_008489.JPG","06_05_DEG_008489.JPG","869 kB","",2019-10-01 12:28:58,"2000x1500","","0",2.8,100,"","No Flash",2909
"13403","./06_05_DEG_008490.JPG","06_05_DEG_008490.JPG","861 kB","",2019-10-01 12:28:58,"2000x1500","","0",2.8,100,"","No Flash",2909
"13404","./06_05_DEG_008491.JPG","06_05_DEG_008491.JPG","876 kB","",2019-10-01 12:31:12,"2000x1500","","0",2.8,100,"","No Flash",2910
"13405","./06_05_DEG_008492.JPG","06_05_DEG_008492.JPG","877 kB","",2019-10-01 12:31:12,"2000x1500","","0",2.8,100,"","No Flash",2910
"13406","./06_05_DEG_008493.JPG","06_05_DEG_008493.JPG","875 kB","",2019-10-01 12:31:13,"2000x1500","","0",2.8,100,"","No Flash",2910
"13407","./06_05_DEG_008494.JPG","06_05_DEG_008494.JPG","872 kB","",2019-10-01 12:32:54,"2000x1500","","0",2.8,100,"","No Flash",2911
"13408","./06_05_DEG_008495.JPG","06_05_DEG_008495.JPG","871 kB","",2019-10-01 12:32:55,"2000x1500","","0",2.8,100,"","No Flash",2911
"13409","./06_05_DEG_008496.JPG","06_05_DEG_008496.JPG","870 kB","",2019-10-01 12:32:55,"2000x1500","","0",2.8,100,"","No Flash",2911
"13410","./06_05_DEG_008497.JPG","06_05_DEG_008497.JPG","859 kB","",2019-10-01 12:34:37,"2000x1500","","0",2.8,100,"","No Flash",2912
"13411","./06_05_DEG_008498.JPG","06_05_DEG_008498.JPG","858 kB","",2019-10-01 12:34:37,"2000x1500","","0",2.8,100,"","No Flash",2912
"13412","./06_05_DEG_008499.JPG","06_05_DEG_008499.JPG","857 kB","",2019-10-01 12:34:38,"2000x1500","","0",2.8,100,"","No Flash",2912
"13413","./06_05_DEG_008500.JPG","06_05_DEG_008500.JPG","866 kB","",2019-10-01 12:37:01,"2000x1500","","0",2.8,100,"","No Flash",2913
"13414","./06_05_DEG_008501.JPG","06_05_DEG_008501.JPG","862 kB","",2019-10-01 12:37:01,"2000x1500","","0",2.8,100,"","No Flash",2913
"13415","./06_05_DEG_008502.JPG","06_05_DEG_008502.JPG","863 kB","",2019-10-01 12:37:02,"2000x1500","","0",2.8,100,"","No Flash",2913
"13416","./06_05_DEG_008503.JPG","06_05_DEG_008503.JPG","858 kB","",2019-10-01 12:39:28,"2000x1500","","0",2.8,100,"","No Flash",2914
"13417","./06_05_DEG_008504.JPG","06_05_DEG_008504.JPG","857 kB","",2019-10-01 12:39:29,"2000x1500","","0",2.8,100,"","No Flash",2914
"13418","./06_05_DEG_008505.JPG","06_05_DEG_008505.JPG","857 kB","",2019-10-01 12:39:29,"2000x1500","","0",2.8,100,"","No Flash",2914
"13419","./06_05_DEG_008506.JPG","06_05_DEG_008506.JPG","830 kB","",2019-10-01 12:43:41,"2000x1500","","0",2.8,100,"","No Flash",2915
"13420","./06_05_DEG_008507.JPG","06_05_DEG_008507.JPG","829 kB","",2019-10-01 12:43:42,"2000x1500","","0",2.8,100,"","No Flash",2915
"13421","./06_05_DEG_008508.JPG","06_05_DEG_008508.JPG","829 kB","",2019-10-01 12:43:42,"2000x1500","","0",2.8,100,"","No Flash",2915
"13422","./06_05_DEG_008509.JPG","06_05_DEG_008509.JPG","859 kB","",2019-10-01 12:45:24,"2000x1500","","0",2.8,100,"","No Flash",2916
"13423","./06_05_DEG_008510.JPG","06_05_DEG_008510.JPG","858 kB","",2019-10-01 12:45:25,"2000x1500","","0",2.8,100,"","No Flash",2916
"13424","./06_05_DEG_008511.JPG","06_05_DEG_008511.JPG","859 kB","",2019-10-01 12:45:25,"2000x1500","","0",2.8,100,"","No Flash",2916
"13425","./06_05_DEG_008512.JPG","06_05_DEG_008512.JPG","867 kB","",2019-10-01 12:47:08,"2000x1500","","0",2.8,100,"","No Flash",2917
"13426","./06_05_DEG_008513.JPG","06_05_DEG_008513.JPG","867 kB","",2019-10-01 12:47:09,"2000x1500","","0",2.8,100,"","No Flash",2917
"13427","./06_05_DEG_008514.JPG","06_05_DEG_008514.JPG","866 kB","",2019-10-01 12:47:09,"2000x1500","","0",2.8,100,"","No Flash",2917
"13428","./06_05_DEG_008515.JPG","06_05_DEG_008515.JPG","826 kB","",2019-10-01 12:48:59,"2000x1500","","0",2.8,100,"","No Flash",2918
"13429","./06_05_DEG_008516.JPG","06_05_DEG_008516.JPG","826 kB","",2019-10-01 12:48:59,"2000x1500","","0",2.8,100,"","No Flash",2918
"13430","./06_05_DEG_008517.JPG","06_05_DEG_008517.JPG","825 kB","",2019-10-01 12:48:59,"2000x1500","","0",2.8,100,"","No Flash",2918
"13431","./06_05_DEG_008518.JPG","06_05_DEG_008518.JPG","828 kB","",2019-10-01 12:50:42,"2000x1500","","0",2.8,100,"","No Flash",2919
"13432","./06_05_DEG_008519.JPG","06_05_DEG_008519.JPG","827 kB","",2019-10-01 12:50:43,"2000x1500","","0",2.8,100,"","No Flash",2919
"13433","./06_05_DEG_008520.JPG","06_05_DEG_008520.JPG","827 kB","",2019-10-01 12:50:44,"2000x1500","","0",2.8,100,"","No Flash",2919
"13434","./06_05_DEG_008521.JPG","06_05_DEG_008521.JPG","828 kB","",2019-10-01 12:52:34,"2000x1500","","0",2.8,100,"","No Flash",2920
"13435","./06_05_DEG_008522.JPG","06_05_DEG_008522.JPG","828 kB","",2019-10-01 12:52:34,"2000x1500","","0",2.8,100,"","No Flash",2920
"13436","./06_05_DEG_008523.JPG","06_05_DEG_008523.JPG","827 kB","",2019-10-01 12:52:35,"2000x1500","","0",2.8,100,"","No Flash",2920
"13437","./06_05_DEG_008524.JPG","06_05_DEG_008524.JPG","849 kB","",2019-10-01 12:54:21,"2000x1500","","0",2.8,100,"","No Flash",2921
"13438","./06_05_DEG_008525.JPG","06_05_DEG_008525.JPG","849 kB","",2019-10-01 12:54:22,"2000x1500","","0",2.8,100,"","No Flash",2921
"13439","./06_05_DEG_008526.JPG","06_05_DEG_008526.JPG","848 kB","",2019-10-01 12:54:22,"2000x1500","","0",2.8,100,"","No Flash",2921
"13440","./06_05_DEG_008527.JPG","06_05_DEG_008527.JPG","860 kB","",2019-10-01 12:56:20,"2000x1500","","0",2.8,100,"","No Flash",2922
"13441","./06_05_DEG_008528.JPG","06_05_DEG_008528.JPG","859 kB","",2019-10-01 12:56:21,"2000x1500","","0",2.8,100,"","No Flash",2922
"13442","./06_05_DEG_008529.JPG","06_05_DEG_008529.JPG","859 kB","",2019-10-01 12:56:21,"2000x1500","","0",2.8,100,"","No Flash",2922
"13443","./06_05_DEG_008530.JPG","06_05_DEG_008530.JPG","716 kB","",2019-10-01 12:58:44,"2000x1500","","0",2.8,100,"","No Flash",2923
"13444","./06_05_DEG_008531.JPG","06_05_DEG_008531.JPG","716 kB","",2019-10-01 12:58:44,"2000x1500","","0",2.8,100,"","No Flash",2923
"13445","./06_05_DEG_008532.JPG","06_05_DEG_008532.JPG","715 kB","",2019-10-01 12:58:45,"2000x1500","","0",2.8,100,"","No Flash",2923
"13446","./06_05_DEG_008533.JPG","06_05_DEG_008533.JPG","837 kB","",2019-10-01 13:00:35,"2000x1500","","0",2.8,100,"","No Flash",2924
"13447","./06_05_DEG_008534.JPG","06_05_DEG_008534.JPG","837 kB","",2019-10-01 13:00:36,"2000x1500","","0",2.8,100,"","No Flash",2924
"13448","./06_05_DEG_008535.JPG","06_05_DEG_008535.JPG","836 kB","",2019-10-01 13:00:36,"2000x1500","","0",2.8,100,"","No Flash",2924
"13449","./06_05_DEG_008536.JPG","06_05_DEG_008536.JPG","869 kB","",2019-10-01 13:03:01,"2000x1500","","0",2.8,100,"","No Flash",2925
"13450","./06_05_DEG_008537.JPG","06_05_DEG_008537.JPG","868 kB","",2019-10-01 13:03:02,"2000x1500","","0",2.8,100,"","No Flash",2925
"13451","./06_05_DEG_008538.JPG","06_05_DEG_008538.JPG","865 kB","",2019-10-01 13:03:02,"2000x1500","","0",2.8,100,"","No Flash",2925
"13452","./06_05_DEG_008539.JPG","06_05_DEG_008539.JPG","749 kB","",2019-10-01 13:04:44,"2000x1500","","0",2.8,100,"","No Flash",2926
"13453","./06_05_DEG_008540.JPG","06_05_DEG_008540.JPG","748 kB","",2019-10-01 13:04:45,"2000x1500","","0",2.8,100,"","No Flash",2926
"13454","./06_05_DEG_008541.JPG","06_05_DEG_008541.JPG","747 kB","",2019-10-01 13:04:45,"2000x1500","","0",2.8,100,"","No Flash",2926
"13455","./06_05_DEG_008542.JPG","06_05_DEG_008542.JPG","812 kB","",2019-10-01 13:08:27,"2000x1500","","0",2.8,100,"","No Flash",2927
"13456","./06_05_DEG_008543.JPG","06_05_DEG_008543.JPG","814 kB","",2019-10-01 13:08:28,"2000x1500","","0",2.8,100,"","No Flash",2927
"13457","./06_05_DEG_008544.JPG","06_05_DEG_008544.JPG","814 kB","",2019-10-01 13:08:28,"2000x1500","","0",2.8,100,"","No Flash",2927
"13458","./06_05_DEG_008545.JPG","06_05_DEG_008545.JPG","835 kB","",2019-10-01 13:10:17,"2000x1500","","0",2.8,100,"","No Flash",2928
"109","./30_17_DON_0055.JPG","30_17_DON_0055.JPG","869 kB","BTC5HDP",2019-10-01 13:19:43,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Did not fire",2929
"111","./30_17_DON_0056.JPG","30_17_DON_0056.JPG","866 kB","BTC5HDP",2019-10-01 13:19:45,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",2929
"113","./30_17_DON_0057.JPG","30_17_DON_0057.JPG","868 kB","BTC5HDP",2019-10-01 13:19:47,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",2929
"115","./30_17_DON_0058.JPG","30_17_DON_0058.JPG","867 kB","BTC5HDP",2019-10-01 13:31:03,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",2930
"117","./30_17_DON_0059.JPG","30_17_DON_0059.JPG","865 kB","BTC5HDP",2019-10-01 13:31:06,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",2930
"119","./30_17_DON_0060.JPG","30_17_DON_0060.JPG","863 kB","BTC5HDP",2019-10-01 13:31:08,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",2930
"121","./30_17_DON_0061.JPG","30_17_DON_0061.JPG","879 kB","BTC5HDP",2019-10-01 13:41:18,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",2931
"123","./30_17_DON_0062.JPG","30_17_DON_0062.JPG","853 kB","BTC5HDP",2019-10-01 13:41:20,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",2931
"125","./30_17_DON_0063.JPG","30_17_DON_0063.JPG","856 kB","BTC5HDP",2019-10-01 13:41:22,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",2931
"127","./30_17_DON_0064.JPG","30_17_DON_0064.JPG","862 kB","BTC5HDP",2019-10-01 14:01:54,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",2932
"129","./30_17_DON_0065.JPG","30_17_DON_0065.JPG","852 kB","BTC5HDP",2019-10-01 14:01:56,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Did not fire",2932
"131","./30_17_DON_0066.JPG","30_17_DON_0066.JPG","856 kB","BTC5HDP",2019-10-01 14:01:58,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Did not fire",2932
"133","./30_17_DON_0067.JPG","30_17_DON_0067.JPG","862 kB","BTC5HDP",2019-10-01 14:04:10,"2000x1111","42.0 mm","1/362",2.4,100,"Unknown (288)","Auto, Did not fire",2933
"135","./30_17_DON_0068.JPG","30_17_DON_0068.JPG","852 kB","BTC5HDP",2019-10-01 14:04:12,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire",2933
"137","./30_17_DON_0069.JPG","30_17_DON_0069.JPG","859 kB","BTC5HDP",2019-10-01 14:04:14,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",2933
"139","./30_17_DON_0070.JPG","30_17_DON_0070.JPG","866 kB","BTC5HDP",2019-10-01 14:10:33,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",2934
"141","./30_17_DON_0071.JPG","30_17_DON_0071.JPG","865 kB","BTC5HDP",2019-10-01 14:10:35,"2000x1111","42.0 mm","1/362",2.4,100,"Unknown (288)","Auto, Did not fire",2934
"143","./30_17_DON_0072.JPG","30_17_DON_0072.JPG","866 kB","BTC5HDP",2019-10-01 14:10:37,"2000x1111","42.0 mm","1/362",2.4,100,"Unknown (288)","Auto, Did not fire",2934
"6764","./31_15_WHIP_0043.JPG","31_15_WHIP_0043.JPG","872 kB","BTC5HDP",2019-10-01 14:11:47,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",2935
"6767","./31_15_WHIP_0044.JPG","31_15_WHIP_0044.JPG","873 kB","BTC5HDP",2019-10-01 14:11:49,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",2935
"6770","./31_15_WHIP_0045.JPG","31_15_WHIP_0045.JPG","874 kB","BTC5HDP",2019-10-01 14:11:51,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",2935
"145","./30_17_DON_0073.JPG","30_17_DON_0073.JPG","874 kB","BTC5HDP",2019-10-01 14:13:15,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",2936
"147","./30_17_DON_0074.JPG","30_17_DON_0074.JPG","871 kB","BTC5HDP",2019-10-01 14:13:17,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",2936
"149","./30_17_DON_0075.JPG","30_17_DON_0075.JPG","871 kB","BTC5HDP",2019-10-01 14:13:19,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",2936
"6250","./31_15_WHIP_0046.JPG","31_15_WHIP_0046.JPG","876 kB","BTC5HDP",2019-10-01 14:14:54,"2000x1111","42.0 mm","1/47",2.4,100,"Unknown (288)","Auto, Did not fire",2937
"6252","./31_15_WHIP_0047.JPG","31_15_WHIP_0047.JPG","874 kB","BTC5HDP",2019-10-01 14:14:56,"2000x1111","42.0 mm","1/43",2.4,100,"Unknown (288)","Auto, Did not fire",2937
"6776","./31_15_WHIP_0048.JPG","31_15_WHIP_0048.JPG","875 kB","BTC5HDP",2019-10-01 14:14:58,"2000x1111","42.0 mm","1/43",2.4,100,"Unknown (288)","Auto, Did not fire",2937
"2165","./23_24_SH_0055.JPG","23_24_SH_0055.JPG","862 kB","BTC5HDP",2019-10-01 14:22:20,"2000x1111","42.0 mm","1/64",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"2171","./23_24_SH_0056.JPG","23_24_SH_0056.JPG","860 kB","BTC5HDP",2019-10-01 14:22:22,"2000x1111","42.0 mm","1/64",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"1976","./23_24_SH_0057.JPG","23_24_SH_0057.JPG","861 kB","BTC5HDP",2019-10-01 14:22:24,"2000x1111","42.0 mm","1/64",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"151","./30_17_DON_0076.JPG","30_17_DON_0076.JPG","867 kB","BTC5HDP",2019-10-01 14:22:41,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"153","./30_17_DON_0077.JPG","30_17_DON_0077.JPG","861 kB","BTC5HDP",2019-10-01 14:22:43,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"155","./30_17_DON_0078.JPG","30_17_DON_0078.JPG","865 kB","BTC5HDP",2019-10-01 14:22:45,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",2938
"157","./30_17_DON_0079.JPG","30_17_DON_0079.JPG","876 kB","BTC5HDP",2019-10-01 14:27:21,"2000x1111","42.0 mm","1/267",2.4,100,"Unknown (288)","Auto, Did not fire",2939
"159","./30_17_DON_0080.JPG","30_17_DON_0080.JPG","874 kB","BTC5HDP",2019-10-01 14:27:23,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Did not fire",2939
"161","./30_17_DON_0081.JPG","30_17_DON_0081.JPG","871 kB","BTC5HDP",2019-10-01 14:27:25,"2000x1111","42.0 mm","1/267",2.4,100,"Unknown (288)","Auto, Did not fire",2939
"163","./30_17_DON_0082.JPG","30_17_DON_0082.JPG","871 kB","BTC5HDP",2019-10-01 14:31:49,"2000x1111","42.0 mm","1/240",2.4,100,"Unknown (288)","Auto, Did not fire",2940
"165","./30_17_DON_0083.JPG","30_17_DON_0083.JPG","871 kB","BTC5HDP",2019-10-01 14:31:51,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire",2940
"167","./30_17_DON_0084.JPG","30_17_DON_0084.JPG","866 kB","BTC5HDP",2019-10-01 14:31:53,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire",2940
"1828","./28_01_SH_0103.JPG","28_01_SH_0103.JPG","836 kB","BTC5HDP",2019-10-01 14:48:36,"2000x1111","42.0 mm","1/60",2.4,100,"Unknown (288)","Auto, Did not fire",2941
"1652","./28_01_SH_0104.JPG","28_01_SH_0104.JPG","876 kB","BTC5HDP",2019-10-01 14:48:38,"2000x1111","42.0 mm","1/67",2.4,100,"Unknown (288)","Auto, Did not fire",2941
"1546","./28_01_SH_0105.JPG","28_01_SH_0105.JPG","874 kB","BTC5HDP",2019-10-01 14:48:40,"2000x1111","42.0 mm","1/64",2.4,100,"Unknown (288)","Auto, Did not fire",2941
"169","./30_17_DON_0085.JPG","30_17_DON_0085.JPG","879 kB","BTC5HDP",2019-10-01 15:01:02,"2000x1111","42.0 mm","1/304",2.4,100,"Unknown (288)","Auto, Did not fire",2942
"171","./30_17_DON_0086.JPG","30_17_DON_0086.JPG","857 kB","BTC5HDP",2019-10-01 15:01:04,"2000x1111","42.0 mm","1/304",2.4,100,"Unknown (288)","Auto, Did not fire",2942
