"","Image1","DateTimeOriginal","ForestName","Camera","Camera_Trap_Days","Date_Out","Date_Checked","choice"
"185","33_01_WF_0040.JPG","2018-12-04 03:24:49","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"186","21_21_DON_0006.JPG","2018-12-04 05:30:48","DON",21,94,"18/11/26","19/02/28","NOTHINGHERE"
"187","17_24_BC_000100.JPG","2018-12-04 06:43:28","BC",17,109,"18/11/15","19/03/04","SOMETHINGHERE"
"188","22_18_WF_0046.JPG","2018-12-04 07:32:21","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"189","22_18_WF_0049.JPG","2018-12-04 08:19:52","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"190","23_03_SH_0028.JPG","2018-12-04 13:33:01","SH",23,89,"18/11/14","19/02/11","SQUIRRELGRAY"
"191","15_14_DEG_000004.JPG","2018-12-04 18:54:45","DEG",15,73,"18/11/26","19/02/07","DEERWHITETAILED"
"192","15_14_DEG_000007.JPG","2018-12-04 18:57:26","DEG",15,73,"18/11/26","19/02/07","DEERWHITETAILED"
"193","33_01_WF_0043.JPG","2018-12-04 19:24:31","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"194","33_01_WF_0046.JPG","2018-12-04 19:27:35","WF",33,65,"18/11/27","19/01/31","NOTHINGHERE"
"195","33_01_WF_0049.JPG","2018-12-04 19:31:19","WF",33,65,"18/11/27","19/01/31","SOMETHINGHERE"
"196","24_04_BC_0082.JPG","2018-12-05 01:24:34","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"197","24_04_BC_0085.JPG","2018-12-05 01:26:40","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"198","33_01_WF_0052.JPG","2018-12-05 06:30:46","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"199","22_18_WF_0052.JPG","2018-12-05 06:58:31","WF",22,65,"18/11/27","19/01/31","FISHER"
"200","24_04_BC_0088.JPG","2018-12-05 07:21:35","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"201","15_14_DEG_000013.JPG","2018-12-05 13:58:53","DEG",15,73,"18/11/26","19/02/07","HUMAN"
"202","11_13_BC_000082.JPG","2018-12-05 17:30:13","BC",11,109,"18/11/15","19/03/04","PORCUPINE"
"203","04_26_WF_000019.JPG","2018-12-05 20:03:20","WF",4,65,"18/11/27","19/01/31","DEERWHITETAILED"
"204","04_26_WF_000022.JPG","2018-12-05 20:07:09","WF",4,65,"18/11/27","19/01/31","DEERWHITETAILED"
"205","29_19_DEG_0037.JPG","2018-12-06 07:32:36","DEG",29,73,"18/11/26","19/02/07","SQUIRRELGRAY"
"206","33_01_WF_0055.JPG","2018-12-06 09:03:17","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"207","17_24_BC_000103.JPG","2018-12-06 16:22:34","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"208","29_19_DEG_0040.JPG","2018-12-06 18:50:53","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"209","31_06_WHIP_0007.JPG","2018-12-07 02:38:16","WHIP",31,49,"18/12/06","19/01/24","NOTHINGHERE"
"210","17_24_BC_000106.JPG","2018-12-07 08:25:35","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"211","17_24_BC_000109.JPG","2018-12-07 08:27:28","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"212","11_13_BC_000085.JPG","2018-12-07 08:32:09","BC",11,109,"18/11/15","19/03/04","NOTHINGHERE"
"213","22_18_WF_0055.JPG","2018-12-07 08:40:14","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"214","22_18_WF_0058.JPG","2018-12-07 08:41:52","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"215","17_24_BC_000112.JPG","2018-12-07 09:49:03","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"216","17_24_BC_000115.JPG","2018-12-07 09:50:40","BC",17,109,"18/11/15","19/03/04","NOTHINGHERE"
"217","17_24_BC_000118.JPG","2018-12-07 14:39:00","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"218","23_03_SH_0031.JPG","2018-12-07 18:56:37","SH",23,89,"18/11/14","19/02/11","FOXRED"
"219","33_01_WF_0058.JPG","2018-12-07 19:26:01","WF",33,65,"18/11/27","19/01/31","NOTHINGHERE"
"220","31_06_WHIP_0010.JPG","2018-12-07 20:59:09","WHIP",31,49,"18/12/06","19/01/24","NOTHINGHERE"
"221","31_06_WHIP_0013.JPG","2018-12-07 21:00:41","WHIP",31,49,"18/12/06","19/01/24","NOTHINGHERE"
"222","18_16_WHIP_000001.JPG","2018-12-07 22:56:50","WHIP",18,49,"18/12/06","19/01/24","NOTHINGHERE"
"223","31_06_WHIP_0016.JPG","2018-12-07 23:00:25","WHIP",31,49,"18/12/06","19/01/24","NOTHINGHERE"
